payment_id,method,amount,payment_date,payment_status,transaction_id
18714,cash,3264.97,11/5/2023 21:58,completed,88878
18724,online,3047.19,1/25/2023 21:38,refunded,73831
18767,credit_card,3595.82,8/19/2023 12:34,pending,60727
18772,cash,92.65,4/26/2023 3:55,refunded,93804
18775,cash,1804.21,7/15/2023 1:39,refunded,9248
18776,insurance,4527.48,7/26/2023 3:22,completed,52531
18811,insurance,765.65,1/27/2023 5:25,completed,32145
18818,credit_card,3570.82,4/17/2023 0:33,refunded,205
18825,insurance,3290.72,1/31/2023 16:54,completed,22405
18827,credit_card,921.52,3/17/2023 15:11,pending,62208
18828,cash,396.69,1/19/2023 7:24,failed,36673
18829,credit_card,2414.33,9/9/2023 5:36,failed,79128
18837,online,2737.63,11/10/2023 10:32,pending,80863
18847,insurance,2950.71,6/25/2023 1:25,pending,21004
18861,credit_card,4220.05,6/11/2023 16:10,pending,12220
18868,cash,3085.24,2/21/2023 18:21,refunded,25733
18872,debit_card,4332.7,1/16/2023 11:45,pending,53788
18884,credit_card,4803.33,4/19/2023 11:49,pending,95594
18899,debit_card,2736.32,10/1/2023 19:41,completed,93416
18900,cash,2754.45,10/1/2023 5:42,failed,71301
18909,insurance,4573.06,3/14/2023 10:58,completed,66731
18919,debit_card,3181.82,7/4/2023 2:32,pending,63539
18920,online,1450.46,10/21/2023 7:15,refunded,7552
18924,debit_card,937.79,2/23/2023 12:05,pending,84929
18960,cash,3145.43,4/13/2023 0:58,failed,79764
18961,cash,190.01,2/2/2023 22:08,pending,16716
18977,debit_card,2298.09,6/22/2023 15:10,pending,75721
18983,credit_card,3007.09,3/7/2023 4:08,refunded,25337
18985,debit_card,716.37,11/13/2023 1:05,failed,83962
19012,debit_card,2407.84,8/6/2023 23:03,completed,70806
19024,insurance,3298.58,3/18/2023 8:59,completed,28402
19029,online,3880.07,7/14/2023 20:04,completed,47996
19030,debit_card,4941.49,5/22/2023 9:01,pending,578
19034,online,1429.38,7/30/2023 21:21,pending,98033
19039,credit_card,2082.53,10/23/2023 2:46,pending,49620
19055,debit_card,1476.97,12/11/2023 23:53,pending,41971
19058,cash,656.22,11/10/2023 11:18,completed,8912
19073,cash,2578.54,9/22/2023 15:46,failed,41771
19079,insurance,652.75,10/9/2023 8:12,completed,5236
19080,debit_card,271.47,3/30/2023 21:18,refunded,54008
19082,insurance,4066.21,10/8/2023 8:02,pending,94060
19086,debit_card,3965.41,3/1/2023 23:05,pending,84296
19105,cash,3292.91,9/18/2023 13:59,failed,69838
19111,credit_card,3209.35,5/5/2023 12:35,pending,68430
19126,debit_card,2278.93,1/6/2023 21:41,refunded,72523
19128,cash,3119.96,9/28/2023 22:32,pending,35338
19151,cash,572.42,8/31/2023 19:37,refunded,66829
19162,debit_card,3426.84,9/25/2023 20:59,pending,63373
19165,debit_card,4523.53,3/9/2023 1:13,pending,44631
19192,online,2619.78,1/27/2023 15:19,refunded,18554
19200,insurance,1415.39,2/22/2023 4:09,pending,62320
19207,debit_card,3074.27,11/10/2023 1:50,failed,2026
19212,online,1520.78,10/10/2023 4:38,completed,13106
19225,insurance,1833.63,11/19/2023 15:11,failed,47423
19228,online,2634.56,10/12/2023 22:37,failed,90929
19232,online,4579.73,8/3/2023 13:41,refunded,18871
19233,credit_card,413.15,1/7/2023 14:01,pending,78724
19240,credit_card,402.56,11/2/2023 18:54,pending,94945
19249,cash,1244.49,1/21/2023 8:26,failed,33850
19254,online,2490.99,11/14/2023 3:08,completed,85980
19307,insurance,4694.41,8/30/2023 4:00,failed,30608
19315,online,2308.86,4/3/2023 13:27,completed,78924
19316,insurance,313.41,5/9/2023 14:30,failed,37597
19318,debit_card,3272.24,4/20/2023 7:47,completed,97863
19323,insurance,2001.58,8/7/2023 22:24,pending,19119
19331,cash,4748.83,7/1/2023 19:09,refunded,41472
19334,insurance,4344.72,9/23/2023 8:10,refunded,11005
19342,cash,3747.63,8/27/2023 19:19,pending,726
19350,debit_card,4790.45,10/24/2023 9:05,pending,98521
19358,insurance,4448.54,3/28/2023 0:02,refunded,19194
19382,online,4145.46,10/31/2023 14:46,refunded,33801
19385,credit_card,2948.8,12/23/2023 5:22,refunded,28869
19391,cash,613.12,5/16/2023 17:47,failed,70761
19400,online,833.38,2/18/2023 2:48,completed,10819
19401,insurance,307.77,7/9/2023 22:15,refunded,3400
19424,insurance,1588.86,7/26/2023 5:45,refunded,76372
19441,debit_card,3520.15,2/3/2023 4:50,failed,32534
19442,debit_card,2272.79,11/25/2023 9:20,pending,12280
19448,debit_card,4213.81,9/21/2023 8:47,failed,29287
19449,debit_card,1151.91,11/12/2023 7:17,refunded,47091
19472,credit_card,2008.01,4/30/2023 6:37,pending,6980
19476,online,1114.62,6/12/2023 13:02,pending,63483
19481,cash,671.23,1/13/2023 14:41,pending,81156
19482,online,1000.21,10/11/2023 2:43,completed,19213
19510,credit_card,2782.82,8/26/2023 15:25,refunded,113
19516,debit_card,694.28,3/29/2023 17:06,completed,81235
19523,cash,112.36,9/27/2023 17:49,completed,30537
19527,credit_card,4616.05,11/12/2023 8:23,pending,42626
19536,debit_card,231.49,7/18/2023 14:16,refunded,48393
19558,insurance,2448.61,4/20/2023 3:49,pending,24101
19565,cash,2741.97,10/18/2023 8:42,refunded,67067
19570,insurance,2827.07,7/18/2023 19:12,pending,91024
19583,credit_card,650.13,2/14/2023 21:34,completed,80809
19601,online,778.85,6/22/2023 4:00,failed,1276
19609,cash,4046.23,3/6/2023 20:51,completed,3163
19612,online,1928.52,10/6/2023 5:26,completed,13167
19623,credit_card,2021.94,10/6/2023 14:41,refunded,61573
19624,insurance,4513.73,8/20/2023 9:10,pending,36186
19666,online,4463.39,7/16/2023 16:40,refunded,64572
19671,cash,4804.79,12/21/2023 2:11,pending,24787
19672,cash,705.72,3/1/2023 0:18,pending,18953
19677,insurance,3145.09,8/6/2023 1:28,pending,49227
19685,online,3649.32,1/9/2023 14:54,failed,50084
19692,credit_card,3948.05,3/10/2023 0:48,failed,47477
19718,online,2976.31,6/18/2023 15:54,failed,98586
19722,online,4370.01,9/29/2023 16:50,failed,39357
19741,credit_card,2062.34,1/14/2023 6:56,refunded,90308
19767,cash,2064.35,2/1/2023 14:59,completed,83518
19770,insurance,2171.82,7/26/2023 13:35,completed,26610
19779,debit_card,1363.53,8/4/2023 16:20,refunded,15338
19785,cash,2778.06,11/25/2023 12:20,failed,7577
19813,cash,1997.76,3/14/2023 5:25,refunded,16135
19826,insurance,1564.2,7/22/2023 6:22,completed,86169
19831,insurance,4968.65,2/6/2023 21:56,refunded,67461
19835,cash,2388.42,1/21/2023 5:49,failed,23940
19865,debit_card,2766.57,6/4/2023 14:38,completed,83154
19871,credit_card,923.88,9/12/2023 19:40,refunded,51292
19876,online,642.62,6/5/2023 9:29,failed,74
19902,cash,1116.79,3/16/2023 22:08,refunded,18665
19908,credit_card,3908.48,12/28/2023 0:41,pending,273
19920,credit_card,2028.61,6/26/2023 2:52,completed,89445
19949,cash,1579.58,8/25/2023 18:16,completed,9571
19961,online,2299.27,6/7/2023 21:58,completed,79070
19974,credit_card,700.66,7/25/2023 20:39,failed,47774
20014,cash,701.66,10/29/2023 8:24,refunded,27605
20036,insurance,3463.42,10/4/2023 17:14,failed,85918
20052,debit_card,219.72,11/19/2023 13:09,failed,85697
20058,credit_card,1948.19,4/13/2023 3:54,refunded,9751
20078,online,144.31,6/15/2023 14:41,refunded,79395
20079,debit_card,4183.77,1/19/2023 9:20,completed,95889
20093,insurance,79.36,2/12/2023 20:35,completed,39748
20095,credit_card,1161.8,8/15/2023 23:50,pending,30641
20117,online,644.35,2/28/2023 16:43,refunded,15324
20120,cash,1933.77,4/18/2023 14:40,failed,38367
20128,insurance,2695.53,1/15/2023 21:01,pending,12631
20131,online,605.58,1/20/2023 20:09,pending,500
20142,cash,4277.62,1/26/2023 15:02,refunded,98861
20144,insurance,3843.4,12/22/2023 17:11,completed,74473
20169,insurance,3805.35,11/30/2023 12:51,completed,67199
20180,debit_card,694.71,5/6/2023 23:34,completed,87864
20181,credit_card,1292.28,7/1/2023 9:48,refunded,93926
20185,debit_card,2918.67,7/28/2023 4:11,completed,11453
20188,insurance,154.24,4/6/2023 14:44,completed,83958
20191,cash,2974.65,5/31/2023 18:39,failed,4010
20196,debit_card,770.01,10/15/2023 1:22,refunded,61493
20203,debit_card,2269.26,9/18/2023 8:18,completed,49412
20204,debit_card,2110.14,11/1/2023 21:23,failed,98665
20206,credit_card,359.69,12/7/2023 5:08,failed,58648
20207,insurance,868.8,7/8/2023 14:05,refunded,51218
20210,credit_card,3831.48,3/4/2023 7:36,refunded,81851
20214,credit_card,1865.63,5/19/2023 7:40,failed,83086
20218,credit_card,3297.08,3/1/2023 1:23,failed,90812
20219,online,2390.55,10/3/2023 19:52,failed,53228
20221,cash,3859.44,9/27/2023 5:37,pending,41507
20252,debit_card,2103.77,3/30/2023 17:54,refunded,71241
20258,insurance,229.15,11/7/2023 12:19,failed,38097
20278,cash,3601.5,2/4/2023 7:41,completed,60341
20284,debit_card,1056.49,12/27/2023 17:44,completed,52750
20289,online,1503.9,3/11/2023 2:56,pending,28534
20290,online,3333.38,1/15/2023 12:55,completed,42287
20308,debit_card,4737.94,1/29/2023 2:06,failed,13256
20315,debit_card,2428.95,5/16/2023 4:32,completed,11728
20321,credit_card,4875.18,12/14/2023 3:23,failed,93480
20323,debit_card,4907.6,8/30/2023 15:10,completed,20558
20344,debit_card,2236.12,1/14/2023 9:27,refunded,77028
20366,cash,4096.04,8/17/2023 7:13,pending,70381
20377,insurance,2787.06,6/28/2023 13:44,pending,76704
20380,cash,2488.02,8/28/2023 8:28,completed,18700
20387,online,1962.39,7/11/2023 11:12,pending,46912
20392,credit_card,696.62,2/27/2023 7:07,failed,80981
20394,debit_card,4652.25,9/1/2023 1:28,refunded,93921
20408,cash,3138.29,10/31/2023 16:52,pending,24684
20413,credit_card,4529.57,12/12/2023 6:23,failed,19072
20415,online,3893.7,2/21/2023 0:57,completed,61579
20428,insurance,1091.74,8/22/2023 9:51,refunded,75375
20431,credit_card,993.65,10/26/2023 8:03,refunded,63176
20446,insurance,889.86,10/3/2023 19:33,pending,11247
20454,credit_card,719.28,1/2/2023 13:30,refunded,96796
20455,cash,2499.95,5/22/2023 20:33,pending,17467
20457,debit_card,4872.91,5/31/2023 1:33,refunded,5574
20474,debit_card,3929.63,12/15/2023 6:49,refunded,60100
20483,insurance,74.11,11/17/2023 16:12,pending,80711
20498,online,3827.63,3/11/2023 20:28,completed,51935
20564,insurance,3063.74,7/2/2023 0:58,completed,39592
20568,debit_card,1814.4,7/4/2023 0:38,failed,61510
20571,online,607.01,4/14/2023 1:04,completed,3177
20574,cash,4814.21,12/3/2023 7:16,pending,23281
20575,insurance,3406.92,8/5/2023 3:49,pending,99413
20578,debit_card,82.37,1/7/2023 16:29,refunded,89694
20582,cash,595.56,9/23/2023 2:51,failed,92820
20591,online,278.47,1/20/2023 11:51,failed,43397
20601,credit_card,1556.19,5/2/2023 15:20,pending,1055
20615,cash,3951.29,3/29/2023 20:21,refunded,68322
20629,cash,527.24,8/23/2023 5:18,completed,91742
20641,cash,4760.98,6/2/2023 14:28,failed,22890
20643,debit_card,904.69,4/10/2023 14:29,refunded,1999
20658,insurance,3024.58,8/13/2023 12:15,refunded,71197
20667,debit_card,1856,12/9/2023 17:49,pending,79504
20670,online,2529.31,5/15/2023 13:58,refunded,83831
20691,credit_card,1646.44,12/19/2023 9:27,failed,9801
20702,online,1663.59,8/21/2023 17:26,completed,63696
20719,cash,3424.15,9/8/2023 15:15,completed,60302
20732,cash,3326.38,7/14/2023 8:09,failed,78632
20750,credit_card,2538.45,5/11/2023 5:17,pending,65956
20753,debit_card,4465.97,8/29/2023 4:24,refunded,69867
20756,credit_card,632.81,8/29/2023 12:21,completed,86411
20758,insurance,886.44,4/24/2023 2:42,completed,1792
20760,online,3696.01,7/9/2023 21:59,completed,33357
20767,cash,3231.43,6/9/2023 5:08,completed,93064
20807,insurance,1080.71,5/13/2023 11:00,failed,37079
20808,online,2846.63,2/3/2023 15:00,pending,91136
20843,debit_card,316.51,12/21/2023 11:55,pending,50307
20855,insurance,62.74,10/7/2023 3:25,failed,96267
20875,insurance,1839.71,3/31/2023 3:07,refunded,94640
20880,debit_card,4026.55,5/22/2023 9:11,pending,60176
20889,debit_card,85.19,6/1/2023 9:34,failed,70390
20900,credit_card,321.79,3/16/2023 23:31,completed,23956
20903,insurance,769.83,3/14/2023 10:12,completed,68198
20953,cash,3321.21,10/31/2023 21:00,failed,98850
20958,credit_card,2342.62,1/6/2023 0:29,failed,32127
20966,insurance,3153.08,12/11/2023 22:29,failed,78346
20973,credit_card,4858.29,11/28/2023 23:39,pending,20134
20980,insurance,3244.03,11/22/2023 17:02,refunded,15449
20991,credit_card,219.79,3/16/2023 5:46,failed,72449
21002,credit_card,4604.03,12/5/2023 3:46,refunded,42795
21006,online,1120,11/8/2023 10:18,completed,15520
21012,cash,1541.41,8/31/2023 11:57,failed,62822
21016,insurance,3420.71,1/26/2023 1:42,refunded,20319
21020,insurance,2934.54,1/15/2023 8:14,pending,65058
21031,online,422.39,6/24/2023 20:20,pending,57426
21048,debit_card,2938.91,4/4/2023 8:19,pending,78804
21049,debit_card,1237.73,3/18/2023 5:09,refunded,71732
21060,cash,25.67,8/19/2023 8:52,pending,1448
21061,credit_card,1559.33,12/18/2023 11:23,refunded,57250
21073,online,3373.93,3/24/2023 15:47,completed,2472
21079,online,1502.78,5/1/2023 1:09,refunded,90921
21087,online,1288.83,4/27/2023 3:00,completed,75324
21094,insurance,1110.76,12/25/2023 0:08,pending,89573
21098,online,4335.72,7/25/2023 19:31,refunded,8754
21115,online,3895.28,2/22/2023 4:25,completed,41622
21116,debit_card,2134.26,3/7/2023 10:47,failed,1329
21129,credit_card,2406.95,9/24/2023 15:36,refunded,32610
21132,online,2916.14,12/5/2023 11:14,failed,17671
21134,credit_card,4899.17,8/24/2023 14:27,pending,53857
21146,online,3783.01,9/2/2023 15:22,pending,80096
21150,online,1425.19,3/4/2023 2:15,failed,2367
21152,insurance,557.28,6/16/2023 15:04,completed,94772
21163,insurance,2051.94,6/17/2023 9:36,completed,52627
21178,debit_card,3645.44,9/27/2023 19:23,failed,72309
21183,cash,2892.31,5/5/2023 3:02,failed,93733
21197,cash,2719.77,7/5/2023 8:39,failed,56015
21206,insurance,840.77,2/6/2023 12:02,failed,66629
21215,credit_card,4879.17,11/26/2023 18:25,refunded,26750
21217,insurance,1470.99,6/4/2023 6:21,failed,5586
21218,cash,1973.03,5/25/2023 10:07,failed,1535
21231,online,2738.45,10/24/2023 16:25,pending,79888
21240,insurance,3001.24,3/24/2023 15:36,refunded,24776
21241,debit_card,4308.81,10/25/2023 8:21,failed,79254
21253,insurance,3911.12,4/12/2023 0:40,refunded,48355
21282,credit_card,2327.09,1/11/2023 21:54,completed,26748
21286,insurance,3453.49,12/15/2023 22:14,pending,35593
21292,cash,2940.94,7/25/2023 6:44,pending,74277
21299,insurance,3389.82,12/22/2023 8:08,completed,23206
21302,credit_card,2616.98,3/31/2023 10:17,pending,35851
21305,insurance,3594.26,12/16/2023 13:13,pending,61254
21311,cash,2618.66,7/14/2023 5:54,pending,15923
21313,debit_card,4783.97,4/21/2023 12:38,refunded,37782
21319,debit_card,3420.12,6/14/2023 6:26,completed,4379
21329,debit_card,2286.37,7/9/2023 19:30,pending,31230
21339,cash,40.54,9/10/2023 22:43,pending,59311
21344,debit_card,4213.77,7/31/2023 17:20,completed,19154
21349,cash,3088.2,10/3/2023 9:42,failed,64108
21352,cash,4461.6,11/7/2023 18:58,pending,28091
21356,online,4550.65,5/22/2023 9:57,refunded,52742
21383,debit_card,491.7,4/22/2023 21:18,pending,62771
21388,credit_card,3877.33,12/9/2023 5:35,pending,99203
21398,insurance,1845.85,6/1/2023 3:03,failed,69770
21410,debit_card,886.88,2/20/2023 0:56,completed,25311
21412,online,2992.59,4/26/2023 17:56,pending,86068
21418,online,4067.36,8/29/2023 22:30,pending,17354
21432,credit_card,3231.3,11/1/2023 21:44,pending,33903
21436,insurance,2456.06,1/8/2023 19:30,completed,19615
21437,cash,4755.56,9/14/2023 23:17,failed,57203
21443,online,909.86,11/13/2023 13:38,pending,88697
21455,cash,1674.08,7/30/2023 2:02,pending,57918
21467,insurance,3552.03,3/12/2023 8:19,failed,53554
21495,online,1514.78,9/19/2023 11:43,pending,16193
21499,credit_card,3113.53,5/26/2023 1:02,completed,60120
21521,credit_card,1838.66,9/7/2023 19:13,failed,75660
21527,cash,4433.59,7/10/2023 20:58,pending,1287
21532,cash,3998.57,11/20/2023 20:46,failed,45017
21534,cash,58.52,1/10/2023 18:59,refunded,12780
21554,insurance,2018.24,5/22/2023 10:48,completed,92082
21558,cash,726.18,4/30/2023 20:06,refunded,8237
21565,debit_card,2307.14,3/14/2023 7:00,completed,54932
21566,online,2973.16,4/30/2023 10:26,pending,68202
21567,insurance,4227.32,4/4/2023 12:53,pending,63156
21575,cash,2296.43,4/27/2023 10:57,pending,67876
21578,debit_card,4287.48,9/6/2023 0:10,completed,3926
21581,insurance,2823.92,2/28/2023 22:56,refunded,92973
21591,insurance,688.57,3/31/2023 22:23,failed,98751
21634,credit_card,2185.1,10/7/2023 3:56,refunded,52956
21641,online,2844.56,7/29/2023 9:58,pending,11086
21645,online,2302.72,11/18/2023 13:36,failed,86549
21651,cash,1832.8,9/24/2023 17:53,pending,1073
21694,insurance,4554.26,6/9/2023 8:08,refunded,66752
21695,credit_card,4986.37,1/19/2023 20:24,completed,81999
21711,debit_card,3077.18,9/15/2023 1:05,pending,2966
21712,online,2575.06,10/17/2023 1:15,completed,94641
21734,cash,1771.52,10/30/2023 0:41,completed,33144
21771,insurance,707.68,8/7/2023 17:50,failed,45624
21805,debit_card,2925.68,8/14/2023 4:21,refunded,21075
21816,online,2934.88,12/26/2023 19:32,completed,87793
21818,online,3271.97,7/27/2023 5:27,pending,61854
21831,insurance,3195.02,4/29/2023 8:05,refunded,47669
21859,online,3870.93,2/13/2023 23:12,completed,34521
21860,insurance,1576.23,2/11/2023 3:39,completed,95212
21864,insurance,103.64,10/16/2023 10:56,refunded,72085
21870,online,1603.3,12/20/2023 0:56,completed,34336
21871,credit_card,2658.97,5/27/2023 0:03,failed,24202
21875,cash,1779.5,7/3/2023 3:32,pending,65500
21895,debit_card,4871.05,8/18/2023 7:02,completed,26920
21921,debit_card,1370.67,11/20/2023 18:13,refunded,67024
21926,cash,2009.3,3/18/2023 18:02,failed,96254
21967,online,3431.91,6/18/2023 21:38,failed,62420
21976,cash,3437.43,6/25/2023 15:35,refunded,7556
21983,online,4803.42,9/21/2023 14:29,completed,59437
21991,insurance,3043.57,2/23/2023 0:53,completed,5869
22003,online,480,8/6/2023 8:25,refunded,89892
22005,credit_card,2069.6,8/20/2023 13:43,failed,11629
22009,online,3959.43,4/12/2023 18:33,failed,71010
22027,cash,1356.99,11/23/2023 7:01,pending,15162
22037,debit_card,192.74,1/28/2023 19:15,completed,82998
22039,insurance,70.46,11/19/2023 15:54,completed,1787
22052,insurance,3419.13,2/6/2023 0:38,completed,95100
22072,credit_card,4584.32,10/25/2023 3:58,refunded,206
22079,cash,87.5,1/29/2023 5:47,completed,1469
22099,online,2701.04,7/29/2023 18:22,pending,20766
22103,cash,1442.58,8/4/2023 10:02,completed,76106
22125,debit_card,79.8,5/15/2023 3:10,completed,34698
22148,insurance,859.5,2/24/2023 21:10,refunded,58024
22149,credit_card,2238.51,2/14/2023 19:56,completed,93206
22152,cash,3490.06,3/10/2023 3:54,completed,83994
22167,debit_card,2668.37,11/13/2023 23:09,pending,63183
22172,credit_card,4121.27,9/11/2023 11:32,refunded,90911
22176,online,78.11,1/22/2023 10:40,completed,42636
22185,cash,239.26,2/20/2023 22:40,refunded,71636
22195,insurance,2181.19,10/15/2023 2:24,completed,28511
22199,debit_card,1339.34,9/26/2023 13:57,completed,89449
22241,insurance,3623.67,8/28/2023 19:43,refunded,37196
22245,online,400.22,12/6/2023 23:54,completed,21164
22260,debit_card,4457.29,1/21/2023 10:00,pending,19850
22273,credit_card,4279.32,11/23/2023 12:40,pending,64272
22295,cash,2571.21,8/5/2023 9:04,failed,65929
22298,insurance,2567.38,12/11/2023 19:07,failed,15381
22307,insurance,1449.15,2/2/2023 0:54,failed,94910
22333,credit_card,1095.37,7/14/2023 7:11,completed,3241
22336,insurance,651.23,12/16/2023 3:13,completed,56363
22376,online,4552.06,8/16/2023 22:10,refunded,68758
22377,cash,4864.29,10/21/2023 4:10,failed,70843
22402,insurance,4728.52,1/25/2023 13:53,completed,68738
22468,online,166.3,2/7/2023 23:16,refunded,72470
22473,insurance,512.35,4/2/2023 16:56,pending,12418
22492,online,3091.2,6/3/2023 23:46,refunded,86266
22515,insurance,2188.88,11/7/2023 6:11,failed,79970
22521,insurance,2628.64,4/29/2023 22:40,failed,51262
22525,insurance,2872.35,5/27/2023 22:17,pending,77217
22527,credit_card,4153.61,10/19/2023 16:21,refunded,81018
22530,debit_card,326.32,8/4/2023 12:48,pending,55720
22553,debit_card,1983.73,4/20/2023 16:00,failed,10534
22563,debit_card,3057.37,4/3/2023 17:37,refunded,749
22570,insurance,1981.62,4/11/2023 6:01,pending,18855
22572,insurance,3041.55,12/1/2023 1:36,pending,99373
