department_id,department_name,department_code,current_occupancy,max_capacity,num_staff,working_hours,emergency_support
2009,Orthopedics,DEP-En62_2009,133,429,33,6 AM - 5 PM,TRUE
2010,Emergency,DEP-RH15_2010,5,315,66,12 AM - 5 PM,TRUE
2011,Surgery,DEP-HX98_2011,29,161,4,8 AM - 5 PM,TRUE
2012,Neurology,DEP-FO49_2012,186,404,17,8 AM - 6 PM,TRUE
2013,Pediatrics,DEP-UA77_2013,23,228,91,10 AM - 9 PM,TRUE
2014,Oncology,DEP-iF28_2014,190,464,64,9 AM - 8 PM,TRUE
2015,Pediatrics,DEP-TG72_2015,64,138,26,11 AM - 10 PM,TRUE
2016,Dermatology,DEP-DE13_2016,26,348,99,10 AM - 6 PM,TRUE
2017,Pediatrics,DEP-xh28_2017,184,299,56,9 AM - 7 PM,TRUE
2018,Surgery,DEP-xK11_2018,159,105,78,9 AM - 7 PM,TRUE
2019,ICU,DEP-jh08_2019,90,241,81,12 AM - 4 PM,TRUE
2020,Orthopedics,DEP-ts45_2020,8,311,33,10 AM - 7 PM,TRUE
2021,ICU,DEP-jY02_2021,165,321,46,9 AM - 4 PM,TRUE
2022,Orthopedics,DEP-ts60_2022,82,269,24,8 AM - 5 PM,TRUE
2023,Pediatrics,DEP-ah27_2023,168,240,48,7 AM - 10 PM,TRUE
2024,Neurology,DEP-cA51_2024,2,213,89,6 AM - 9 PM,TRUE
2025,Pediatrics,DEP-KC94_2025,119,340,42,7 AM - 8 PM,TRUE
2026,Dermatology,DEP-UM67_2026,72,358,28,10 AM - 5 PM,TRUE
2027,Emergency,DEP-OD28_2027,71,416,78,12 AM - 10 PM,TRUE
2028,ICU,DEP-jU77_2028,165,265,88,12 AM - 7 PM,TRUE
2029,Surgery,DEP-QN19_2029,50,150,7,12 AM - 7 PM,TRUE
2030,Cardiology,DEP-zv63_2030,70,265,16,6 AM - 7 PM,TRUE
2031,ICU,DEP-Vr07_2031,83,352,50,7 AM - 8 PM,TRUE
2032,Radiology,DEP-Tb12_2032,4,379,74,6 AM - 7 PM,TRUE
2033,Orthopedics,DEP-Ph48_2033,103,68,69,10 AM - 4 PM,TRUE
2034,Laboratory,DEP-mN81_2034,4,85,61,6 AM - 10 PM,TRUE
2035,Pharmacy,DEP-KH90_2035,77,190,41,12 AM - 6 PM,TRUE
2036,Neurology,DEP-bh78_2036,142,446,41,9 AM - 8 PM,TRUE
2037,Dermatology,DEP-br82_2037,76,406,59,9 AM - 10 PM,TRUE
2038,Surgery,DEP-Cf39_2038,158,102,4,7 AM - 4 PM,TRUE
2039,Orthopedics,DEP-zL95_2039,26,215,89,11 AM - 7 PM,TRUE
2040,Orthopedics,DEP-vB70_2040,22,147,93,12 AM - 6 PM,TRUE
2041,Pharmacy,DEP-Hu60_2041,13,182,6,6 AM - 4 PM,TRUE
2042,Neurology,DEP-hg41_2042,67,218,89,10 AM - 10 PM,TRUE
2043,Radiology,DEP-jl24_2043,178,137,18,10 AM - 7 PM,TRUE
2044,Orthopedics,DEP-tA12_2044,81,491,19,12 AM - 8 PM,TRUE
2045,Laboratory,DEP-Nu20_2045,114,392,16,10 AM - 8 PM,TRUE
2046,ICU,DEP-ty00_2046,122,388,63,8 AM - 6 PM,TRUE
2047,Pediatrics,DEP-Au52_2047,23,185,99,8 AM - 9 PM,TRUE
2048,Surgery,DEP-dm61_2048,142,477,32,11 AM - 9 PM,TRUE
2049,Pharmacy,DEP-pF99_2049,19,88,64,6 AM - 5 PM,TRUE
2050,Laboratory,DEP-hr86_2050,55,289,50,7 AM - 7 PM,TRUE
2051,Surgery,DEP-JA57_2051,53,466,76,12 AM - 8 PM,TRUE
2052,Radiology,DEP-AO70_2052,181,282,84,7 AM - 10 PM,TRUE
2053,Orthopedics,DEP-JL04_2053,56,236,50,9 AM - 10 PM,TRUE
2054,Dermatology,DEP-WJ13_2054,48,85,36,9 AM - 5 PM,TRUE
2055,ICU,DEP-KA24_2055,165,102,19,9 AM - 4 PM,TRUE
2056,Pediatrics,DEP-nY18_2056,4,285,24,8 AM - 4 PM,TRUE
2057,Laboratory,DEP-kY58_2057,135,281,46,8 AM - 4 PM,TRUE
2058,Surgery,DEP-JC86_2058,110,158,20,9 AM - 8 PM,TRUE
2059,Emergency,DEP-Ns07_2059,85,77,57,8 AM - 6 PM,TRUE
2060,Cardiology,DEP-dE20_2060,166,245,94,9 AM - 5 PM,TRUE
2061,Pediatrics,DEP-Ry94_2061,103,140,77,8 AM - 8 PM,TRUE
2062,Emergency,DEP-Gs39_2062,110,105,88,6 AM - 9 PM,TRUE
2063,Neurology,DEP-Ke28_2063,56,108,7,6 AM - 8 PM,TRUE
2064,Pediatrics,DEP-Sh16_2064,16,322,13,8 AM - 5 PM,TRUE
2065,Dermatology,DEP-Bn84_2065,100,101,29,11 AM - 10 PM,TRUE
2066,Oncology,DEP-Rv85_2066,52,137,27,8 AM - 9 PM,TRUE
2067,Pharmacy,DEP-rp47_2067,152,197,94,6 AM - 4 PM,TRUE
2068,Emergency,DEP-nD55_2068,179,368,62,11 AM - 6 PM,TRUE
2069,Orthopedics,DEP-Pa02_2069,80,398,9,7 AM - 5 PM,TRUE
2070,Oncology,DEP-aR70_2070,36,56,86,9 AM - 7 PM,TRUE
2071,Cardiology,DEP-ST68_2071,45,185,10,7 AM - 9 PM,TRUE
2072,ICU,DEP-fY68_2072,90,292,75,6 AM - 7 PM,TRUE
2073,Oncology,DEP-bQ18_2073,28,73,3,10 AM - 9 PM,TRUE
2074,Pediatrics,DEP-yM15_2074,134,307,22,12 AM - 5 PM,TRUE
2075,Neurology,DEP-XZ62_2075,77,461,95,8 AM - 7 PM,TRUE
2076,Pharmacy,DEP-Dx01_2076,89,329,33,11 AM - 7 PM,TRUE
2077,Surgery,DEP-oV70_2077,117,56,46,8 AM - 9 PM,TRUE
2078,Emergency,DEP-mf45_2078,198,389,77,9 AM - 4 PM,TRUE
2079,Laboratory,DEP-oF43_2079,132,422,82,6 AM - 5 PM,TRUE
2080,Pediatrics,DEP-FT04_2080,168,122,46,9 AM - 4 PM,TRUE
2081,ICU,DEP-am93_2081,189,406,56,8 AM - 5 PM,TRUE
2082,Pediatrics,DEP-rK61_2082,96,377,14,8 AM - 9 PM,TRUE
2083,Emergency,DEP-Jm72_2083,44,185,87,8 AM - 6 PM,TRUE
2084,ICU,DEP-Kl99_2084,106,191,40,7 AM - 4 PM,TRUE
2085,ICU,DEP-Ve92_2085,31,271,59,10 AM - 10 PM,TRUE
2086,Radiology,DEP-oH49_2086,28,54,64,11 AM - 5 PM,TRUE
2087,Laboratory,DEP-Rb43_2087,38,317,38,10 AM - 8 PM,TRUE
2088,Radiology,DEP-qR89_2088,124,197,9,12 AM - 6 PM,TRUE
2089,Oncology,DEP-BP70_2089,10,161,37,12 AM - 8 PM,TRUE
2090,Cardiology,DEP-BA05_2090,125,206,1,9 AM - 6 PM,TRUE
2091,Cardiology,DEP-Fx87_2091,64,120,45,8 AM - 10 PM,TRUE
2092,Neurology,DEP-dr03_2092,182,188,19,11 AM - 5 PM,TRUE
2093,ICU,DEP-ua87_2093,20,198,29,6 AM - 7 PM,TRUE
2094,Pediatrics,DEP-fK35_2094,173,376,50,9 AM - 7 PM,TRUE
2095,Radiology,DEP-ep36_2095,77,355,40,7 AM - 8 PM,TRUE
2096,Laboratory,DEP-te25_2096,82,461,75,7 AM - 9 PM,TRUE
2097,Radiology,DEP-EB10_2097,34,263,71,7 AM - 6 PM,TRUE
2098,Neurology,DEP-qp95_2098,76,340,81,9 AM - 8 PM,TRUE
2099,Dermatology,DEP-vd73_2099,200,498,56,6 AM - 5 PM,TRUE
2100,Pharmacy,DEP-eX83_2100,80,307,88,11 AM - 6 PM,TRUE
2101,Surgery,DEP-Wg97_2101,109,288,54,9 AM - 7 PM,TRUE
2102,Emergency,DEP-hf79_2102,6,442,54,6 AM - 10 PM,TRUE
2103,ICU,DEP-uS06_2103,77,452,32,10 AM - 8 PM,TRUE
2104,Orthopedics,DEP-ZC20_2104,158,328,73,8 AM - 4 PM,TRUE
2105,Orthopedics,DEP-OB49_2105,103,393,1,9 AM - 10 PM,TRUE
2106,Cardiology,DEP-Jd10_2106,21,78,35,12 AM - 9 PM,TRUE
2107,Surgery,DEP-gN66_2107,152,99,38,10 AM - 7 PM,TRUE
2108,Cardiology,DEP-MY63_2108,31,429,75,11 AM - 8 PM,TRUE
2109,Pharmacy,DEP-Dy90_2109,52,314,19,10 AM - 9 PM,TRUE
2110,Orthopedics,DEP-Ng69_2110,57,395,82,12 AM - 5 PM,TRUE
2111,Laboratory,DEP-Hv07_2111,79,418,1,12 AM - 7 PM,TRUE
2112,Neurology,DEP-ga31_2112,17,50,20,10 AM - 4 PM,TRUE
2113,Pediatrics,DEP-Ym19_2113,52,103,61,6 AM - 10 PM,TRUE
2114,Dermatology,DEP-qw28_2114,14,112,39,9 AM - 7 PM,TRUE
2115,Pediatrics,DEP-Cl79_2115,139,183,79,11 AM - 7 PM,TRUE
2116,Dermatology,DEP-di20_2116,37,375,3,7 AM - 5 PM,TRUE
2117,Orthopedics,DEP-GP96_2117,130,429,90,10 AM - 5 PM,TRUE
2118,Oncology,DEP-LI54_2118,74,198,86,6 AM - 8 PM,TRUE
2119,Surgery,DEP-tM27_2119,170,190,51,9 AM - 9 PM,TRUE
2120,Oncology,DEP-aH45_2120,106,466,55,7 AM - 4 PM,TRUE
2121,Oncology,DEP-pG20_2121,30,338,50,6 AM - 8 PM,TRUE
2122,Cardiology,DEP-wm06_2122,165,383,85,10 AM - 7 PM,TRUE
2123,Surgery,DEP-vm31_2123,35,289,93,9 AM - 6 PM,TRUE
2124,Orthopedics,DEP-MS77_2124,91,306,65,7 AM - 6 PM,TRUE
2125,Emergency,DEP-vN99_2125,16,139,84,7 AM - 6 PM,TRUE
2126,Oncology,DEP-kg65_2126,183,489,18,8 AM - 10 PM,TRUE
2127,Dermatology,DEP-oa07_2127,17,479,83,9 AM - 7 PM,TRUE
2128,ICU,DEP-DN33_2128,168,142,74,11 AM - 8 PM,TRUE
2129,Orthopedics,DEP-VX37_2129,178,215,76,10 AM - 6 PM,TRUE
2130,Neurology,DEP-zl63_2130,11,65,94,7 AM - 5 PM,TRUE
2131,Laboratory,DEP-ew50_2131,27,305,87,9 AM - 6 PM,TRUE
2132,Pharmacy,DEP-js81_2132,60,103,23,11 AM - 7 PM,TRUE
2133,Neurology,DEP-Wx39_2133,15,363,33,6 AM - 4 PM,TRUE
2134,Oncology,DEP-ms03_2134,195,241,78,11 AM - 10 PM,TRUE
2135,Orthopedics,DEP-Ul34_2135,82,105,90,9 AM - 7 PM,TRUE
2136,Laboratory,DEP-lm83_2136,146,334,26,7 AM - 6 PM,TRUE
2137,Oncology,DEP-gb24_2137,173,196,29,7 AM - 9 PM,TRUE
2138,Dermatology,DEP-PY26_2138,135,464,25,6 AM - 8 PM,TRUE
2139,Laboratory,DEP-tD53_2139,171,99,27,6 AM - 10 PM,TRUE
2140,Cardiology,DEP-Qk55_2140,92,446,53,10 AM - 8 PM,TRUE
2141,Surgery,DEP-Te96_2141,47,399,94,11 AM - 9 PM,TRUE
2142,Pediatrics,DEP-Ym22_2142,53,342,61,10 AM - 6 PM,TRUE
2143,ICU,DEP-Sx86_2143,143,486,18,12 AM - 4 PM,TRUE
2144,Dermatology,DEP-Op96_2144,160,242,10,10 AM - 4 PM,TRUE
2145,Emergency,DEP-mI99_2145,76,101,16,9 AM - 5 PM,TRUE
2146,ICU,DEP-pd25_2146,138,219,3,7 AM - 10 PM,TRUE
2147,Radiology,DEP-GL42_2147,99,410,46,6 AM - 10 PM,TRUE
2148,Radiology,DEP-YE31_2148,19,323,74,7 AM - 10 PM,TRUE
2149,Dermatology,DEP-kG91_2149,158,79,70,11 AM - 4 PM,TRUE
2150,Radiology,DEP-FH85_2150,167,65,5,8 AM - 7 PM,TRUE
2151,Pediatrics,DEP-Tx25_2151,85,441,8,7 AM - 5 PM,TRUE
2152,Laboratory,DEP-Er77_2152,15,170,64,6 AM - 10 PM,TRUE
2153,Surgery,DEP-Pc69_2153,18,263,77,11 AM - 8 PM,TRUE
2154,Emergency,DEP-Cp33_2154,122,116,35,11 AM - 4 PM,TRUE
2155,Cardiology,DEP-By34_2155,127,309,29,11 AM - 6 PM,TRUE
2156,Oncology,DEP-Jf54_2156,77,450,30,6 AM - 4 PM,TRUE
2157,Pediatrics,DEP-CH14_2157,136,361,49,11 AM - 9 PM,TRUE
2158,Emergency,DEP-cD39_2158,123,76,50,12 AM - 7 PM,TRUE
2159,Dermatology,DEP-BC95_2159,179,268,71,7 AM - 4 PM,TRUE
2160,Neurology,DEP-xZ66_2160,157,238,46,7 AM - 6 PM,TRUE
2161,Cardiology,DEP-yb54_2161,60,168,12,10 AM - 4 PM,TRUE
2162,Dermatology,DEP-qP73_2162,191,435,69,10 AM - 4 PM,TRUE
2163,Pharmacy,DEP-sG51_2163,63,466,8,6 AM - 4 PM,TRUE
2164,Oncology,DEP-Yr81_2164,46,194,6,8 AM - 6 PM,TRUE
2165,Radiology,DEP-ex11_2165,33,360,51,9 AM - 9 PM,TRUE
2166,Laboratory,DEP-vm83_2166,19,89,33,10 AM - 5 PM,TRUE
2167,Pharmacy,DEP-tV54_2167,188,466,46,12 AM - 5 PM,TRUE
2168,Pharmacy,DEP-TM43_2168,77,237,100,10 AM - 6 PM,TRUE
2169,Emergency,DEP-aX84_2169,68,213,90,10 AM - 8 PM,TRUE
2170,Cardiology,DEP-Yz45_2170,88,260,91,10 AM - 7 PM,TRUE
2171,Neurology,DEP-EP90_2171,52,120,67,7 AM - 6 PM,TRUE
2172,Neurology,DEP-oo26_2172,95,421,19,6 AM - 5 PM,TRUE
2173,Laboratory,DEP-oH37_2173,195,282,15,6 AM - 7 PM,TRUE
2174,Radiology,DEP-UD87_2174,71,351,50,8 AM - 10 PM,TRUE
2175,Cardiology,DEP-mB15_2175,71,487,79,9 AM - 7 PM,TRUE
2176,Dermatology,DEP-CC63_2176,98,277,6,7 AM - 5 PM,TRUE
2177,Orthopedics,DEP-iK05_2177,168,270,69,6 AM - 9 PM,TRUE
2178,Cardiology,DEP-FZ40_2178,138,440,45,6 AM - 8 PM,TRUE
2179,Radiology,DEP-oA55_2179,192,352,28,12 AM - 4 PM,TRUE
2180,Pharmacy,DEP-tu68_2180,159,272,55,12 AM - 9 PM,TRUE
2181,Neurology,DEP-Yc09_2181,141,248,93,11 AM - 6 PM,TRUE
2182,Dermatology,DEP-KO25_2182,146,418,73,12 AM - 8 PM,TRUE
2183,Orthopedics,DEP-zy99_2183,97,289,96,7 AM - 5 PM,TRUE
2184,Radiology,DEP-Iy61_2184,174,190,11,7 AM - 10 PM,TRUE
2185,Surgery,DEP-vK71_2185,146,252,5,10 AM - 6 PM,TRUE
2186,Radiology,DEP-kg41_2186,168,178,84,12 AM - 10 PM,TRUE
2187,Neurology,DEP-cS82_2187,78,341,85,8 AM - 10 PM,TRUE
2188,Orthopedics,DEP-lm70_2188,113,286,3,9 AM - 4 PM,TRUE
2189,Cardiology,DEP-no64_2189,91,295,82,12 AM - 8 PM,TRUE
2190,Dermatology,DEP-Dd81_2190,14,346,11,8 AM - 8 PM,TRUE
2191,Neurology,DEP-ku80_2191,112,142,34,12 AM - 10 PM,TRUE
2192,Radiology,DEP-hi62_2192,126,115,30,11 AM - 5 PM,TRUE
2193,ICU,DEP-Ve67_2193,167,75,30,6 AM - 9 PM,TRUE
2194,Orthopedics,DEP-nt32_2194,175,309,57,10 AM - 6 PM,TRUE
2195,Emergency,DEP-MK72_2195,183,166,8,11 AM - 6 PM,TRUE
2196,Cardiology,DEP-GT93_2196,173,482,46,10 AM - 9 PM,TRUE
2197,ICU,DEP-ma74_2197,60,229,14,6 AM - 8 PM,TRUE
2198,Neurology,DEP-zM71_2198,130,89,31,7 AM - 6 PM,TRUE
2199,Laboratory,DEP-KF85_2199,106,86,83,9 AM - 6 PM,TRUE
2200,Cardiology,DEP-cV79_2200,83,360,47,8 AM - 7 PM,TRUE
2201,Oncology,DEP-wS47_2201,75,368,4,7 AM - 6 PM,TRUE
2202,Radiology,DEP-NZ46_2202,38,352,4,6 AM - 8 PM,TRUE
2203,Surgery,DEP-lN63_2203,130,416,100,11 AM - 8 PM,TRUE
2204,Pediatrics,DEP-yQ67_2204,96,475,75,6 AM - 9 PM,TRUE
2205,Dermatology,DEP-zS91_2205,195,382,11,6 AM - 5 PM,TRUE
2206,Emergency,DEP-rO32_2206,187,112,68,12 AM - 4 PM,TRUE
2207,Laboratory,DEP-SU41_2207,134,316,57,8 AM - 6 PM,TRUE
2208,ICU,DEP-AW37_2208,75,174,43,7 AM - 10 PM,TRUE
2209,Pediatrics,DEP-eW15_2209,116,211,96,6 AM - 9 PM,TRUE
2210,Oncology,DEP-AC85_2210,187,500,53,8 AM - 4 PM,TRUE
2211,Emergency,DEP-Gc43_2211,129,89,47,11 AM - 7 PM,TRUE
2212,Oncology,DEP-OS01_2212,107,167,73,12 AM - 10 PM,TRUE
2213,Emergency,DEP-vV76_2213,62,447,53,11 AM - 8 PM,TRUE
2214,ICU,DEP-ca36_2214,66,457,37,8 AM - 6 PM,TRUE
2215,Neurology,DEP-uQ12_2215,104,265,65,7 AM - 8 PM,TRUE
2216,Laboratory,DEP-De77_2216,197,151,24,9 AM - 4 PM,TRUE
2217,Neurology,DEP-iE37_2217,107,184,98,10 AM - 9 PM,TRUE
2218,Pharmacy,DEP-bM22_2218,25,114,5,12 AM - 7 PM,TRUE
2219,Pharmacy,DEP-hI24_2219,42,87,17,10 AM - 10 PM,TRUE
2220,Dermatology,DEP-eQ62_2220,90,115,52,11 AM - 8 PM,TRUE
2221,Pharmacy,DEP-Cw42_2221,75,110,44,12 AM - 6 PM,TRUE
2222,Pharmacy,DEP-RI30_2222,11,87,95,8 AM - 7 PM,TRUE
2223,Laboratory,DEP-OZ70_2223,115,429,56,8 AM - 10 PM,TRUE
2224,Pharmacy,DEP-St16_2224,34,425,24,11 AM - 10 PM,TRUE
2225,Orthopedics,DEP-ad09_2225,1,353,76,8 AM - 9 PM,TRUE
2226,Dermatology,DEP-xp33_2226,82,274,23,10 AM - 9 PM,TRUE
2227,Neurology,DEP-Ab10_2227,59,202,64,8 AM - 4 PM,TRUE
2228,Radiology,DEP-RQ53_2228,82,246,41,12 AM - 5 PM,TRUE
2229,Cardiology,DEP-ZQ31_2229,188,424,27,9 AM - 8 PM,TRUE
2230,ICU,DEP-AG20_2230,157,210,13,8 AM - 6 PM,TRUE
2231,Neurology,DEP-JO55_2231,73,190,63,9 AM - 5 PM,TRUE
2232,Radiology,DEP-Iz93_2232,66,360,97,6 AM - 5 PM,TRUE
2233,Orthopedics,DEP-ng13_2233,24,155,71,12 AM - 8 PM,TRUE
2234,Cardiology,DEP-az52_2234,153,70,70,10 AM - 10 PM,TRUE
2235,Cardiology,DEP-yn50_2235,125,476,4,8 AM - 5 PM,TRUE
2236,ICU,DEP-Qr31_2236,109,424,57,10 AM - 5 PM,TRUE
2237,Radiology,DEP-ce95_2237,28,416,91,12 AM - 4 PM,TRUE
2238,Dermatology,DEP-XM64_2238,126,184,12,12 AM - 5 PM,TRUE
2239,Pharmacy,DEP-YK18_2239,171,109,46,12 AM - 4 PM,TRUE
2240,Pharmacy,DEP-Mu41_2240,19,217,21,10 AM - 6 PM,TRUE
2241,Oncology,DEP-vl62_2241,161,426,66,11 AM - 10 PM,TRUE
2242,Pharmacy,DEP-ev57_2242,176,211,5,9 AM - 4 PM,TRUE
2243,Pediatrics,DEP-Cy99_2243,142,388,81,6 AM - 9 PM,TRUE
2244,Pediatrics,DEP-LT38_2244,35,350,49,12 AM - 5 PM,TRUE
2245,Radiology,DEP-NW30_2245,120,127,63,12 AM - 5 PM,TRUE
2246,Radiology,DEP-VB43_2246,33,151,82,6 AM - 8 PM,TRUE
2247,Cardiology,DEP-fd39_2247,111,84,63,10 AM - 8 PM,TRUE
2248,Pharmacy,DEP-sm57_2248,45,69,54,11 AM - 6 PM,TRUE
2249,Laboratory,DEP-Pc63_2249,149,170,82,8 AM - 7 PM,TRUE
2250,Radiology,DEP-Vv97_2250,59,498,38,11 AM - 7 PM,TRUE
2251,Laboratory,DEP-PY45_2251,100,356,46,10 AM - 7 PM,TRUE
2252,Neurology,DEP-YA08_2252,56,107,97,12 AM - 6 PM,TRUE
2253,Oncology,DEP-oU40_2253,83,176,85,9 AM - 4 PM,TRUE
2254,Oncology,DEP-nI53_2254,81,388,15,8 AM - 9 PM,TRUE
2255,Pharmacy,DEP-My33_2255,32,446,62,12 AM - 10 PM,TRUE
2256,ICU,DEP-CO52_2256,105,401,31,6 AM - 6 PM,TRUE
2257,Emergency,DEP-em17_2257,55,485,53,6 AM - 8 PM,TRUE
2258,Radiology,DEP-if23_2258,172,212,53,9 AM - 10 PM,TRUE
2259,Dermatology,DEP-Yn98_2259,102,183,7,8 AM - 7 PM,TRUE
2260,Surgery,DEP-BU81_2260,162,469,6,8 AM - 7 PM,TRUE
2261,Pediatrics,DEP-Um42_2261,146,498,22,10 AM - 5 PM,TRUE
2262,ICU,DEP-Mp62_2262,156,218,17,10 AM - 8 PM,TRUE
2263,Pharmacy,DEP-CO49_2263,5,460,49,6 AM - 10 PM,TRUE
2264,Surgery,DEP-fx47_2264,196,442,71,6 AM - 9 PM,TRUE
2265,Emergency,DEP-CB27_2265,53,235,69,7 AM - 5 PM,TRUE
2266,Pharmacy,DEP-Wj96_2266,58,198,21,8 AM - 6 PM,TRUE
2267,Pediatrics,DEP-Bf06_2267,141,425,32,6 AM - 4 PM,TRUE
2268,Emergency,DEP-Ij49_2268,26,306,51,12 AM - 7 PM,TRUE
2269,Orthopedics,DEP-yD24_2269,72,204,4,7 AM - 9 PM,TRUE
2270,Cardiology,DEP-yJ74_2270,69,433,16,12 AM - 10 PM,TRUE
2271,Laboratory,DEP-vi71_2271,102,117,95,8 AM - 10 PM,TRUE
2272,Neurology,DEP-jm73_2272,18,308,93,11 AM - 10 PM,TRUE
2273,Cardiology,DEP-UU08_2273,3,430,70,10 AM - 5 PM,TRUE
2274,Pharmacy,DEP-Az76_2274,150,455,51,7 AM - 10 PM,TRUE
2275,Surgery,DEP-Ft56_2275,108,312,96,6 AM - 6 PM,TRUE
2276,Oncology,DEP-Ac91_2276,51,101,34,11 AM - 8 PM,TRUE
2277,Dermatology,DEP-km69_2277,74,269,12,7 AM - 7 PM,TRUE
2278,Oncology,DEP-GT45_2278,72,409,69,10 AM - 5 PM,TRUE
2279,Cardiology,DEP-Py50_2279,127,422,51,8 AM - 10 PM,TRUE
2280,Oncology,DEP-Ec33_2280,57,345,4,9 AM - 10 PM,TRUE
2281,Oncology,DEP-qM02_2281,94,294,73,6 AM - 9 PM,TRUE
2282,Surgery,DEP-pM24_2282,36,464,81,6 AM - 4 PM,TRUE
2283,Pediatrics,DEP-hX20_2283,125,353,32,6 AM - 5 PM,TRUE
2284,ICU,DEP-TL66_2284,121,317,93,12 AM - 8 PM,TRUE
2285,Cardiology,DEP-Bk83_2285,196,302,33,9 AM - 6 PM,TRUE
2286,Orthopedics,DEP-GI44_2286,9,214,89,10 AM - 8 PM,TRUE
2287,Cardiology,DEP-tU69_2287,68,403,27,12 AM - 8 PM,TRUE
2288,Emergency,DEP-OK11_2288,127,210,84,7 AM - 6 PM,TRUE
2289,Pharmacy,DEP-Vn24_2289,123,313,72,12 AM - 9 PM,TRUE
2290,Neurology,DEP-ak64_2290,108,408,10,9 AM - 5 PM,TRUE
2291,Orthopedics,DEP-eX01_2291,133,433,16,7 AM - 5 PM,TRUE
2292,Neurology,DEP-AP68_2292,9,267,64,7 AM - 9 PM,TRUE
2293,Orthopedics,DEP-lx62_2293,191,497,71,9 AM - 7 PM,TRUE
2294,Radiology,DEP-Fl23_2294,30,272,38,11 AM - 9 PM,TRUE
2295,Emergency,DEP-Kn17_2295,82,364,48,10 AM - 9 PM,TRUE
2296,Orthopedics,DEP-Vl30_2296,74,317,88,7 AM - 10 PM,TRUE
2297,Emergency,DEP-AC34_2297,154,178,61,9 AM - 5 PM,TRUE
2298,Pharmacy,DEP-Ok91_2298,184,486,18,7 AM - 8 PM,TRUE
2299,Cardiology,DEP-yh41_2299,81,263,23,7 AM - 7 PM,TRUE
2300,Cardiology,DEP-bL15_2300,79,409,25,7 AM - 9 PM,TRUE
2301,Emergency,DEP-RW77_2301,117,219,13,6 AM - 8 PM,TRUE
2302,ICU,DEP-rW00_2302,40,84,45,11 AM - 8 PM,TRUE
2303,Surgery,DEP-gn90_2303,160,57,25,8 AM - 6 PM,TRUE
2304,ICU,DEP-MH06_2304,186,206,48,10 AM - 10 PM,TRUE
2305,Radiology,DEP-EW47_2305,143,327,83,11 AM - 5 PM,TRUE
2306,ICU,DEP-vx96_2306,39,102,94,7 AM - 6 PM,TRUE
2307,Radiology,DEP-px55_2307,144,102,17,12 AM - 8 PM,TRUE
2308,Surgery,DEP-Nd66_2308,147,445,76,10 AM - 6 PM,TRUE
2309,Pediatrics,DEP-aD51_2309,43,51,30,7 AM - 4 PM,TRUE
2310,Orthopedics,DEP-bM62_2310,42,293,1,8 AM - 4 PM,TRUE
2311,Orthopedics,DEP-SW84_2311,130,463,57,9 AM - 9 PM,TRUE
2312,Surgery,DEP-NR57_2312,77,306,98,6 AM - 5 PM,TRUE
2313,Dermatology,DEP-AQ78_2313,198,247,91,9 AM - 6 PM,TRUE
2314,Emergency,DEP-bO05_2314,81,321,11,10 AM - 10 PM,TRUE
2315,Orthopedics,DEP-RC05_2315,162,476,36,11 AM - 5 PM,TRUE
2316,Emergency,DEP-zV97_2316,113,300,89,12 AM - 6 PM,TRUE
2317,Emergency,DEP-BE15_2317,111,383,45,7 AM - 4 PM,TRUE
2318,Oncology,DEP-sM16_2318,197,393,45,11 AM - 7 PM,TRUE
2319,ICU,DEP-KY28_2319,143,498,25,9 AM - 6 PM,TRUE
2320,Pharmacy,DEP-iF80_2320,2,150,57,8 AM - 8 PM,TRUE
2321,Cardiology,DEP-Dk48_2321,150,208,43,6 AM - 6 PM,TRUE
2322,Emergency,DEP-QI17_2322,3,360,35,6 AM - 9 PM,TRUE
2323,Laboratory,DEP-kW33_2323,122,253,6,11 AM - 9 PM,TRUE
2324,Radiology,DEP-BT11_2324,160,79,74,12 AM - 4 PM,TRUE
2325,ICU,DEP-yX25_2325,161,282,63,7 AM - 7 PM,TRUE
2326,Cardiology,DEP-QE34_2326,94,64,79,11 AM - 5 PM,TRUE
2327,Orthopedics,DEP-IO12_2327,21,264,16,6 AM - 7 PM,TRUE
2328,Surgery,DEP-YS71_2328,24,489,70,8 AM - 10 PM,TRUE
2329,Laboratory,DEP-XM39_2329,157,427,3,8 AM - 10 PM,TRUE
2330,Pharmacy,DEP-TV56_2330,43,350,93,8 AM - 8 PM,TRUE
2331,Laboratory,DEP-BZ68_2331,103,263,86,11 AM - 4 PM,TRUE
2332,Pediatrics,DEP-hs34_2332,194,306,19,11 AM - 6 PM,TRUE
2333,Orthopedics,DEP-vV11_2333,113,72,36,10 AM - 5 PM,TRUE
2334,Orthopedics,DEP-Kx31_2334,162,432,1,8 AM - 6 PM,TRUE
2335,Neurology,DEP-KV56_2335,87,288,73,12 AM - 9 PM,TRUE
2336,ICU,DEP-LI40_2336,118,95,15,6 AM - 5 PM,TRUE
2337,Orthopedics,DEP-uX66_2337,81,352,81,6 AM - 10 PM,TRUE
2338,Cardiology,DEP-QM28_2338,55,376,48,9 AM - 4 PM,TRUE
2339,Radiology,DEP-za31_2339,174,378,25,11 AM - 10 PM,TRUE
2340,Radiology,DEP-js75_2340,13,244,91,8 AM - 5 PM,TRUE
2341,Orthopedics,DEP-jM77_2341,144,211,53,7 AM - 10 PM,TRUE
