department_id,department_name,department_code,current_occupancy,max_capacity,num_staff,working_hours,emergency_support,doctor_id
31856,Surgery,DEP-sa92,127,307,98,11 AM - 6 PM,yes,6678
44993,ICU,DEP-CE14,76,236,56,7 AM - 7 PM,yes,66828
2981,Emergency,DEP-VI53,54,197,34,6 AM - 6 PM,no,93268
27770,Pediatrics,DEP-HW38,159,430,12,11 AM - 10 PM,yes,97616
33902,ICU,DEP-NU87,86,189,9,10 AM - 10 PM,no,33064
18526,Dermatology,DEP-LQ06,53,227,10,11 AM - 10 PM,no,43412
69048,Emergency,DEP-kd04,76,271,85,10 AM - 6 PM,yes,50338
37226,Dermatology,DEP-rd39,102,178,80,10 AM - 7 PM,yes,24960
60943,Cardiology,DEP-yQ01,160,410,67,12 AM - 5 PM,no,39515
35561,Pediatrics,DEP-bs51,169,471,96,9 AM - 6 PM,no,25127
85119,ICU,DEP-yG63,186,370,8,10 AM - 5 PM,no,8874
93020,Oncology,DEP-FM15,37,173,20,11 AM - 9 PM,no,37965
69672,Dermatology,DEP-mG12,105,213,9,11 AM - 5 PM,no,69791
60029,Radiology,DEP-cp80,73,380,21,8 AM - 9 PM,yes,51150
69391,Dermatology,DEP-Fz45,61,108,20,7 AM - 4 PM,yes,91320
97568,Radiology,DEP-wR20,118,298,72,9 AM - 7 PM,yes,33925
46125,Pediatrics,DEP-pG54,40,189,18,6 AM - 6 PM,no,69935
36159,Laboratory,DEP-yb04,140,140,83,12 AM - 4 PM,no,35446
72737,Cardiology,DEP-jv43,14,490,11,8 AM - 8 PM,no,183
51491,Neurology,DEP-Uy21,104,236,86,11 AM - 4 PM,no,17512
68251,Pharmacy,DEP-Ap93,35,170,15,10 AM - 9 PM,yes,95745
75090,Emergency,DEP-tM26,170,474,75,12 AM - 8 PM,no,13951
43160,Oncology,DEP-in78,23,171,77,6 AM - 10 PM,no,57958
85520,Surgery,DEP-IR29,149,427,50,12 AM - 9 PM,yes,95195
26517,Dermatology,DEP-ST24,55,123,14,7 AM - 5 PM,no,24251
68656,Oncology,DEP-Xj26,104,180,76,6 AM - 7 PM,no,36968
86013,Pharmacy,DEP-ue92,28,212,70,9 AM - 7 PM,yes,9103
73051,Radiology,DEP-lu81,200,124,47,9 AM - 9 PM,no,94936
19073,Radiology,DEP-AA05,5,380,78,6 AM - 10 PM,yes,14422
39760,Pharmacy,DEP-jX74,171,172,33,10 AM - 7 PM,no,18695
24632,Laboratory,DEP-lb12,179,235,88,6 AM - 8 PM,yes,44353
99935,Oncology,DEP-rM99,99,54,51,8 AM - 6 PM,yes,21383
74323,Pediatrics,DEP-Mo93,76,157,21,9 AM - 9 PM,no,71252
30266,Laboratory,DEP-fS05,104,454,5,8 AM - 10 PM,yes,18590
62469,Oncology,DEP-ME28,120,427,53,12 AM - 6 PM,no,37597
93325,Neurology,DEP-yF52,41,407,34,10 AM - 4 PM,no,64463
62108,Dermatology,DEP-mo22,154,423,71,11 AM - 6 PM,no,80700
4224,Pharmacy,DEP-rA60,7,440,7,11 AM - 9 PM,yes,56181
29170,Laboratory,DEP-el33,113,455,83,7 AM - 4 PM,no,39526
57577,Pediatrics,DEP-Su97,160,206,41,10 AM - 4 PM,yes,34786
59971,Orthopedics,DEP-zX36,63,314,92,12 AM - 10 PM,yes,85964
5482,ICU,DEP-Uu96,175,260,41,9 AM - 7 PM,yes,8822
51662,Radiology,DEP-MI99,44,401,76,12 AM - 6 PM,no,50465
68843,Pediatrics,DEP-gC08,21,262,48,7 AM - 7 PM,no,83440
59886,ICU,DEP-HI03,57,60,3,10 AM - 9 PM,yes,69962
51853,Neurology,DEP-yH08,118,151,34,11 AM - 10 PM,yes,69067
82660,Cardiology,DEP-sC03,102,366,55,10 AM - 6 PM,yes,26644
52171,Neurology,DEP-Dk44,94,137,73,6 AM - 4 PM,no,45789
55372,Oncology,DEP-dS49,172,303,16,7 AM - 9 PM,yes,55191
67760,Pediatrics,DEP-PC27,200,186,37,11 AM - 7 PM,no,92269
11854,Orthopedics,DEP-lX81,110,488,27,10 AM - 5 PM,no,86867
76735,Pharmacy,DEP-zA82,173,146,54,7 AM - 7 PM,yes,32118
42396,Cardiology,DEP-lD70,74,184,31,10 AM - 7 PM,yes,97459
77373,Surgery,DEP-fq37,149,400,83,9 AM - 4 PM,yes,91127
42477,Oncology,DEP-fh21,34,496,42,11 AM - 7 PM,yes,65967
92566,Pharmacy,DEP-fH75,98,412,55,11 AM - 8 PM,no,93245
92704,Neurology,DEP-Nk68,24,335,8,6 AM - 6 PM,yes,68354
49634,Oncology,DEP-cX86,90,360,86,12 AM - 8 PM,yes,24077
22398,Cardiology,DEP-Qj59,64,308,80,9 AM - 6 PM,no,85550
21249,Laboratory,DEP-XT22,94,117,72,6 AM - 8 PM,yes,25523
6725,Radiology,DEP-tU64,43,307,64,8 AM - 7 PM,yes,36989
58491,Neurology,DEP-hi42,81,413,68,9 AM - 5 PM,no,24607
26588,Neurology,DEP-Wq09,80,72,17,9 AM - 10 PM,no,74029
1600,Pharmacy,DEP-FI77,92,270,37,8 AM - 8 PM,no,40449
753,Emergency,DEP-pn97,80,273,22,8 AM - 9 PM,no,98545
77183,Orthopedics,DEP-AC77,142,486,85,11 AM - 10 PM,no,97183
10407,Cardiology,DEP-ap99,48,126,7,7 AM - 5 PM,yes,76855
71741,Oncology,DEP-OJ49,66,133,91,9 AM - 7 PM,yes,12227
27215,Oncology,DEP-jd02,10,276,46,11 AM - 8 PM,no,21108
85626,Oncology,DEP-jc50,126,107,93,12 AM - 5 PM,yes,47227
87424,Surgery,DEP-tv99,23,154,37,7 AM - 10 PM,yes,31340
11495,Pharmacy,DEP-Al01,130,471,35,10 AM - 9 PM,yes,12767
21146,ICU,DEP-QS49,1,319,99,10 AM - 5 PM,no,59612
91730,Neurology,DEP-YJ99,63,443,64,11 AM - 4 PM,no,11695
23254,Cardiology,DEP-xc79,72,398,88,6 AM - 7 PM,no,57939
12206,ICU,DEP-xy45,27,478,42,7 AM - 4 PM,yes,37568
8869,Oncology,DEP-es68,181,387,62,9 AM - 9 PM,no,41110
61710,ICU,DEP-Sr21,168,52,43,6 AM - 9 PM,no,81345
43150,Surgery,DEP-Hn86,187,425,73,7 AM - 5 PM,yes,13801
91203,Laboratory,DEP-dg39,72,215,8,11 AM - 4 PM,no,60591
74890,Neurology,DEP-EU81,102,180,23,7 AM - 10 PM,no,11248
90263,Neurology,DEP-BM94,5,486,27,7 AM - 7 PM,no,43086
41482,Radiology,DEP-KN48,165,435,84,7 AM - 4 PM,no,36487
46380,Oncology,DEP-KF29,110,426,40,11 AM - 8 PM,yes,74475
68118,Surgery,DEP-Zl77,170,99,48,10 AM - 5 PM,no,56375
79876,Oncology,DEP-ma34,99,293,35,10 AM - 8 PM,no,55433
15493,Neurology,DEP-OY07,193,266,48,10 AM - 5 PM,no,39103
15456,Laboratory,DEP-AA39,109,97,6,10 AM - 6 PM,no,24127
5962,Laboratory,DEP-JZ55,57,381,88,11 AM - 5 PM,no,21565
83558,Emergency,DEP-Om30,161,381,68,6 AM - 6 PM,no,91316
90441,Dermatology,DEP-Ye44,20,460,62,8 AM - 5 PM,yes,26025
40340,Laboratory,DEP-Ju48,76,480,32,10 AM - 7 PM,no,97365
803,ICU,DEP-vz15,12,332,10,6 AM - 8 PM,yes,65463
94948,Emergency,DEP-bl99,108,261,13,9 AM - 9 PM,no,59055
25430,Surgery,DEP-RE55,65,349,11,12 AM - 8 PM,yes,4782
62193,Neurology,DEP-Ej02,189,388,60,7 AM - 10 PM,yes,78766
82208,Dermatology,DEP-vD78,11,92,54,11 AM - 6 PM,no,48530
54257,ICU,DEP-tK08,185,282,97,11 AM - 7 PM,no,59768
95022,Surgery,DEP-Ib58,47,158,24,6 AM - 9 PM,no,14860
27297,Laboratory,DEP-ZY95,27,272,69,6 AM - 4 PM,no,57131
46346,Neurology,DEP-rb12,3,137,84,9 AM - 7 PM,no,13005
44453,Laboratory,DEP-kK68,190,358,93,9 AM - 6 PM,no,13588
79388,Pharmacy,DEP-Mh62,172,403,87,9 AM - 10 PM,no,87518
98505,Neurology,DEP-Tc45,32,119,2,7 AM - 4 PM,yes,25632
35585,Pharmacy,DEP-Fp61,48,489,4,7 AM - 7 PM,yes,92253
48704,Laboratory,DEP-nH74,61,273,81,12 AM - 10 PM,yes,86334
39625,Neurology,DEP-xY21,77,444,60,7 AM - 7 PM,no,4282
4901,Cardiology,DEP-CG31,29,135,20,11 AM - 9 PM,no,43920
3268,Oncology,DEP-jm78,120,60,58,10 AM - 5 PM,yes,80775
44579,Radiology,DEP-tX78,145,474,51,6 AM - 6 PM,yes,95435
42904,Neurology,DEP-HR21,161,483,92,9 AM - 7 PM,no,66093
17395,Pharmacy,DEP-Dy30,148,355,94,10 AM - 6 PM,yes,72470
93543,Oncology,DEP-at81,102,298,66,10 AM - 9 PM,no,77763
5771,Pediatrics,DEP-vD91,182,81,68,6 AM - 7 PM,no,17111
6047,Emergency,DEP-XQ18,16,187,83,9 AM - 7 PM,yes,70178
97721,Oncology,DEP-KW40,159,380,45,9 AM - 9 PM,no,36040
40913,Cardiology,DEP-mm35,41,197,93,7 AM - 7 PM,no,14540
37560,Oncology,DEP-uX48,59,309,29,10 AM - 9 PM,no,12160
57817,ICU,DEP-jk14,183,386,60,7 AM - 6 PM,no,54230
35866,Dermatology,DEP-NJ10,172,384,95,8 AM - 10 PM,no,83040
67378,Orthopedics,DEP-Iw13,159,156,37,11 AM - 9 PM,yes,74356
72006,Laboratory,DEP-jT54,123,116,23,7 AM - 5 PM,no,80478
37128,Neurology,DEP-ke93,106,302,39,7 AM - 5 PM,yes,70248
40812,Cardiology,DEP-IC95,91,183,46,11 AM - 5 PM,yes,3866
6648,Emergency,DEP-ER20,8,463,9,8 AM - 7 PM,yes,45685
6613,ICU,DEP-df16,58,111,72,7 AM - 7 PM,no,67194
55897,Surgery,DEP-TM62,200,231,99,6 AM - 10 PM,no,76499
77693,Orthopedics,DEP-wt79,176,497,66,10 AM - 9 PM,yes,56815
43559,Pharmacy,DEP-fW38,12,274,59,12 AM - 10 PM,yes,50206
61039,Neurology,DEP-fZ92,200,362,79,12 AM - 10 PM,yes,4424
91566,Emergency,DEP-Dt71,10,309,14,7 AM - 9 PM,yes,46170
89715,Pediatrics,DEP-oo77,92,130,94,8 AM - 9 PM,no,9521
18837,Emergency,DEP-xz94,127,425,13,7 AM - 9 PM,no,90215
24032,Surgery,DEP-DF55,35,112,26,9 AM - 7 PM,yes,73615
3966,Pediatrics,DEP-hw17,121,224,37,10 AM - 5 PM,yes,93882
62737,Radiology,DEP-sX72,95,416,97,9 AM - 6 PM,yes,99116
45693,Orthopedics,DEP-iG99,192,435,68,9 AM - 10 PM,yes,6133
13491,Orthopedics,DEP-uJ61,109,261,53,9 AM - 10 PM,no,50181
85124,Cardiology,DEP-ID14,113,124,99,6 AM - 9 PM,yes,60525
52535,Neurology,DEP-pN96,86,211,52,12 AM - 5 PM,no,5127
31941,Cardiology,DEP-Ey82,100,438,5,11 AM - 9 PM,yes,94798
8658,ICU,DEP-SL53,14,373,92,12 AM - 9 PM,no,80258
56511,Dermatology,DEP-Yv69,102,398,90,10 AM - 10 PM,no,49008
71372,Pharmacy,DEP-QQ32,190,210,45,6 AM - 10 PM,no,42317
10209,Emergency,DEP-hL97,156,125,90,9 AM - 7 PM,yes,70458
78128,Emergency,DEP-tz72,159,453,80,11 AM - 7 PM,no,6291
9123,Laboratory,DEP-RM91,103,447,26,8 AM - 4 PM,yes,22326
49664,Emergency,DEP-PQ57,85,249,93,11 AM - 9 PM,yes,54171
8058,Emergency,DEP-iL13,138,195,28,6 AM - 8 PM,no,42193
98957,Emergency,DEP-Qj02,87,437,82,7 AM - 4 PM,yes,46269
59372,Emergency,DEP-yN84,151,182,31,12 AM - 10 PM,no,7899
58610,Pharmacy,DEP-Ru33,108,308,15,11 AM - 4 PM,no,13701
39286,Radiology,DEP-BT94,160,309,46,6 AM - 4 PM,yes,20184
45123,Oncology,DEP-aN19,76,343,95,6 AM - 7 PM,no,81327
66902,Pediatrics,DEP-sd62,190,347,73,11 AM - 9 PM,yes,40258
48394,Surgery,DEP-aT80,76,195,86,12 AM - 10 PM,yes,14444
73404,Pharmacy,DEP-sb51,96,316,95,7 AM - 4 PM,no,59328
30833,Emergency,DEP-zO69,149,148,100,8 AM - 7 PM,yes,65823
41697,Orthopedics,DEP-yB66,182,267,53,6 AM - 4 PM,yes,85016
71449,Dermatology,DEP-Ei32,33,293,28,9 AM - 4 PM,no,36166
24671,Laboratory,DEP-xA86,134,256,76,10 AM - 8 PM,no,32629
20220,Radiology,DEP-ia42,149,305,82,9 AM - 7 PM,no,8630
9403,Pharmacy,DEP-UF02,106,471,21,7 AM - 8 PM,yes,96196
57243,Oncology,DEP-iP21,182,284,17,11 AM - 8 PM,yes,45564
54507,Pharmacy,DEP-BN79,54,283,61,6 AM - 9 PM,yes,91812
23566,Emergency,DEP-BJ78,94,110,78,12 AM - 7 PM,yes,24555
58988,Neurology,DEP-ol65,94,342,38,6 AM - 8 PM,yes,23267
55675,Neurology,DEP-KF90,95,206,48,8 AM - 6 PM,no,46156
95802,Cardiology,DEP-rA38,36,122,76,9 AM - 4 PM,no,5921
71587,Radiology,DEP-cc95,55,143,95,9 AM - 4 PM,yes,98958
74468,Emergency,DEP-hL75,89,84,6,9 AM - 7 PM,no,96313
63115,ICU,DEP-UU12,115,222,49,9 AM - 10 PM,yes,46219
68997,Orthopedics,DEP-Hf47,129,375,59,12 AM - 7 PM,no,95448
68597,Orthopedics,DEP-pE91,186,216,12,12 AM - 8 PM,no,46818
82662,Dermatology,DEP-ZL18,59,252,44,10 AM - 4 PM,no,25407
40959,Pharmacy,DEP-vI90,71,380,12,12 AM - 5 PM,yes,71423
1413,ICU,DEP-GE77,161,457,99,11 AM - 6 PM,yes,51252
75230,Laboratory,DEP-wZ56,143,93,25,10 AM - 8 PM,yes,91991
38616,ICU,DEP-cS42,133,146,97,9 AM - 8 PM,yes,37802
78333,Neurology,DEP-qd49,168,322,24,6 AM - 6 PM,yes,81762
82483,Pediatrics,DEP-kK79,180,479,75,9 AM - 4 PM,no,2043
6765,Dermatology,DEP-bs49,150,73,63,12 AM - 4 PM,no,86540
63538,Dermatology,DEP-Ge12,46,262,4,12 AM - 8 PM,no,73498
36418,Dermatology,DEP-Nr42,65,96,15,6 AM - 8 PM,yes,10579
36073,Radiology,DEP-Vh40,36,143,33,12 AM - 4 PM,yes,12863
79144,Radiology,DEP-Vj29,104,397,22,6 AM - 8 PM,no,18242
86396,Orthopedics,DEP-Zl75,6,415,8,8 AM - 7 PM,yes,11219
34242,Surgery,DEP-lZ37,36,261,42,8 AM - 7 PM,yes,12588
69125,Cardiology,DEP-fj05,51,172,97,10 AM - 8 PM,yes,56055
78059,Oncology,DEP-WA27,130,435,65,9 AM - 4 PM,no,55170
50222,Cardiology,DEP-UO37,81,287,71,9 AM - 4 PM,no,16682
21926,Cardiology,DEP-Uw39,104,374,30,6 AM - 6 PM,yes,87828
7120,Pediatrics,DEP-dk41,195,334,84,12 AM - 5 PM,no,35412
60819,ICU,DEP-tE67,104,278,11,12 AM - 9 PM,yes,90517
97799,Orthopedics,DEP-yR83,95,326,22,12 AM - 5 PM,no,97048
92485,Emergency,DEP-qj67,115,71,1,12 AM - 7 PM,no,63564
69526,Laboratory,DEP-sZ60,42,50,8,9 AM - 6 PM,no,68134
58827,Laboratory,DEP-HR65,97,229,81,7 AM - 8 PM,no,51211
5376,Cardiology,DEP-Ow18,41,428,69,10 AM - 4 PM,no,71659
56595,Neurology,DEP-vr94,101,407,16,12 AM - 5 PM,no,56669
35007,Dermatology,DEP-PL14,53,362,65,12 AM - 6 PM,no,67045
51269,Laboratory,DEP-UR73,66,435,91,9 AM - 6 PM,yes,13109
77165,Laboratory,DEP-vR38,82,224,27,9 AM - 8 PM,no,55683
23582,Cardiology,DEP-aR58,177,118,83,6 AM - 8 PM,no,4467
8906,Cardiology,DEP-gH06,2,394,23,9 AM - 8 PM,no,61329
13619,Dermatology,DEP-oU75,137,91,84,11 AM - 4 PM,yes,27627
37132,Laboratory,DEP-cb43,113,394,16,8 AM - 10 PM,no,19844
81185,ICU,DEP-MQ10,91,248,23,12 AM - 10 PM,yes,39705
28419,Neurology,DEP-Th91,118,239,25,9 AM - 4 PM,yes,86372
11322,Pharmacy,DEP-yQ92,5,438,36,11 AM - 9 PM,no,45625
84922,Pediatrics,DEP-hS92,23,467,79,11 AM - 6 PM,yes,30369
24151,Pediatrics,DEP-DQ44,126,235,5,8 AM - 7 PM,yes,31013
9924,Cardiology,DEP-XB74,50,470,82,9 AM - 4 PM,no,8116
90730,ICU,DEP-kX54,128,302,22,10 AM - 5 PM,yes,3861
9698,Neurology,DEP-qq50,150,115,96,6 AM - 5 PM,no,72937
23321,ICU,DEP-Fm71,58,317,94,12 AM - 6 PM,yes,97275
79993,Laboratory,DEP-PF62,5,404,87,10 AM - 8 PM,no,12609
14212,Laboratory,DEP-XB28,143,282,1,9 AM - 9 PM,yes,9432
28624,Surgery,DEP-CT91,110,482,53,8 AM - 4 PM,no,62093
33947,Oncology,DEP-ee10,92,314,98,6 AM - 9 PM,yes,49298
74887,Cardiology,DEP-bF47,71,265,69,9 AM - 6 PM,yes,65367
19510,Dermatology,DEP-Qy00,49,221,11,10 AM - 10 PM,yes,92179
34922,Pharmacy,DEP-zK25,57,403,55,6 AM - 5 PM,yes,31640
485,Orthopedics,DEP-EB87,84,209,9,11 AM - 9 PM,yes,14532
52941,Cardiology,DEP-oa18,122,271,4,10 AM - 10 PM,no,34194
50387,Radiology,DEP-KI71,63,105,61,7 AM - 6 PM,yes,43202
47044,Surgery,DEP-zd54,133,456,31,6 AM - 10 PM,no,79954
82873,Neurology,DEP-Iv15,160,278,75,6 AM - 4 PM,yes,78400
10545,Cardiology,DEP-Pm74,96,210,89,6 AM - 10 PM,yes,5471
23149,Cardiology,DEP-yQ80,113,78,39,10 AM - 9 PM,no,29852
25035,Neurology,DEP-gO46,26,396,8,10 AM - 4 PM,no,89600
90287,Dermatology,DEP-fO57,102,99,80,12 AM - 7 PM,yes,56324
57407,ICU,DEP-cm32,168,369,2,9 AM - 7 PM,no,46109
3324,Dermatology,DEP-Fy93,158,367,13,8 AM - 9 PM,yes,29769
8256,Oncology,DEP-FI84,132,218,76,7 AM - 4 PM,yes,32757
58891,Cardiology,DEP-vd00,152,415,9,10 AM - 10 PM,yes,45831
44265,ICU,DEP-hn06,32,376,66,8 AM - 6 PM,no,16040
85701,Oncology,DEP-RI87,185,367,57,7 AM - 5 PM,yes,28873
19523,Cardiology,DEP-ec93,15,115,40,10 AM - 7 PM,no,35066
96398,Radiology,DEP-Pb27,149,327,100,7 AM - 5 PM,no,81509
61763,Radiology,DEP-pS90,154,225,38,8 AM - 4 PM,yes,97243
85037,Cardiology,DEP-lO20,60,309,72,12 AM - 4 PM,no,85184
6548,Surgery,DEP-DN41,50,152,82,7 AM - 10 PM,yes,77101
22372,Surgery,DEP-gh91,48,391,61,11 AM - 9 PM,no,64927
65161,ICU,DEP-oe99,177,219,75,10 AM - 6 PM,no,24173
26560,Dermatology,DEP-ZV65,84,133,14,9 AM - 10 PM,yes,98890
88918,Oncology,DEP-hR65,56,51,82,7 AM - 9 PM,yes,44688
75493,Oncology,DEP-uY82,159,159,31,9 AM - 9 PM,no,14314
27948,Pharmacy,DEP-lv09,96,155,52,7 AM - 10 PM,yes,75052
8286,Surgery,DEP-jW14,2,87,46,6 AM - 8 PM,yes,31224
54415,Orthopedics,DEP-Jk25,74,275,25,11 AM - 8 PM,no,44241
57496,Cardiology,DEP-ci39,7,151,26,8 AM - 5 PM,yes,16293
13102,Radiology,DEP-Xk96,184,139,44,12 AM - 8 PM,yes,57659
2048,Orthopedics,DEP-aa71,50,61,23,12 AM - 6 PM,yes,7678
23516,Cardiology,DEP-sA19,173,120,49,11 AM - 10 PM,yes,36194
90898,Surgery,DEP-nj72,53,206,59,7 AM - 6 PM,no,85980
83863,Laboratory,DEP-CA48,43,319,80,9 AM - 9 PM,yes,76007
31359,Neurology,DEP-Sc29,36,116,25,7 AM - 8 PM,no,33743
78154,Pharmacy,DEP-Nf27,95,212,77,9 AM - 9 PM,yes,45839
82207,Cardiology,DEP-Aa45,195,365,76,7 AM - 10 PM,no,74758
73100,Orthopedics,DEP-hH33,83,176,7,11 AM - 10 PM,no,18753
12541,Orthopedics,DEP-WI95,130,349,63,7 AM - 9 PM,yes,38543
66524,Oncology,DEP-XO37,169,364,9,7 AM - 8 PM,no,3346
86419,Laboratory,DEP-dm34,192,310,48,9 AM - 8 PM,no,45095
14769,Orthopedics,DEP-Fl27,82,414,48,10 AM - 9 PM,no,10281
20940,Pharmacy,DEP-Px00,126,292,35,10 AM - 7 PM,yes,71857
37363,Pediatrics,DEP-qv36,56,153,58,12 AM - 5 PM,no,79574
80847,Pediatrics,DEP-gV70,78,267,49,10 AM - 5 PM,no,38412
6875,Radiology,DEP-kY82,140,93,18,12 AM - 4 PM,no,31594
3809,Oncology,DEP-he78,132,230,30,10 AM - 4 PM,no,66275
30841,Emergency,DEP-Lu79,159,222,55,9 AM - 7 PM,no,30115
54927,Dermatology,DEP-oX35,94,461,64,8 AM - 6 PM,no,88356
14435,Cardiology,DEP-gp53,45,276,30,8 AM - 9 PM,yes,10683
96698,Surgery,DEP-yo63,21,200,65,10 AM - 8 PM,yes,23581
9637,Radiology,DEP-Fd79,58,100,16,6 AM - 6 PM,yes,61585
57129,Emergency,DEP-ND23,51,220,26,11 AM - 6 PM,no,9570
23338,Radiology,DEP-iD65,190,467,99,11 AM - 10 PM,no,52732
94348,Pediatrics,DEP-rm35,180,359,18,12 AM - 10 PM,no,80822
44025,Cardiology,DEP-SK20,197,203,37,12 AM - 6 PM,no,53592
7818,Dermatology,DEP-hD42,148,437,84,6 AM - 7 PM,yes,17643
60106,Dermatology,DEP-Wv62,58,166,93,11 AM - 5 PM,no,48480
28816,Pediatrics,DEP-kY49,132,350,71,12 AM - 7 PM,no,12700
83623,Surgery,DEP-KJ92,21,210,25,9 AM - 10 PM,no,66614
30107,Pediatrics,DEP-HF16,112,280,72,6 AM - 6 PM,yes,96288
28369,ICU,DEP-Dr97,32,206,95,6 AM - 7 PM,no,41204
1901,Surgery,DEP-pu63,57,264,55,11 AM - 10 PM,no,22193
56917,Pharmacy,DEP-Lj93,137,203,42,10 AM - 4 PM,yes,12579
75196,Orthopedics,DEP-cc06,39,219,73,11 AM - 10 PM,no,70505
61689,Dermatology,DEP-BH80,52,250,9,10 AM - 7 PM,yes,55902
51684,Oncology,DEP-CF71,27,218,73,9 AM - 9 PM,no,92579
31524,Neurology,DEP-Wa18,43,103,87,10 AM - 5 PM,yes,36497
90853,Pharmacy,DEP-iw63,154,300,4,7 AM - 5 PM,yes,20542
38769,Dermatology,DEP-bE31,72,155,30,8 AM - 9 PM,yes,56803
87691,Oncology,DEP-TD42,14,238,67,6 AM - 5 PM,no,82219
74760,Dermatology,DEP-DD90,100,130,15,7 AM - 8 PM,no,25647
18169,Oncology,DEP-Yx62,190,85,50,12 AM - 5 PM,yes,83200
82157,Pediatrics,DEP-Oe70,79,271,91,11 AM - 7 PM,yes,80113
50446,ICU,DEP-cs58,147,208,76,7 AM - 8 PM,no,82709
55823,Radiology,DEP-IK49,51,53,19,9 AM - 4 PM,no,30394
27151,ICU,DEP-vV19,63,319,43,10 AM - 7 PM,no,46809
7184,Oncology,DEP-dh85,147,70,95,6 AM - 6 PM,no,54997
50194,Surgery,DEP-Nc57,179,481,92,12 AM - 6 PM,no,86587
47916,ICU,DEP-PJ52,44,262,32,7 AM - 8 PM,no,78781
92389,Oncology,DEP-TX18,98,387,24,11 AM - 8 PM,yes,73696
26832,Dermatology,DEP-pI25,178,72,31,12 AM - 5 PM,no,34170
14884,Laboratory,DEP-Sn79,137,199,86,6 AM - 9 PM,yes,58672
98719,Oncology,DEP-wr35,105,440,71,6 AM - 6 PM,yes,80386
66003,Neurology,DEP-de64,129,442,100,8 AM - 7 PM,no,11829
48865,Orthopedics,DEP-FG57,64,156,65,6 AM - 7 PM,yes,6450
69033,Neurology,DEP-TI17,163,405,87,11 AM - 7 PM,no,94086
88907,Surgery,DEP-CN84,190,254,25,9 AM - 4 PM,yes,32598
48253,Radiology,DEP-Df13,29,413,18,8 AM - 9 PM,no,52158
10508,Oncology,DEP-se62,118,84,11,10 AM - 9 PM,yes,35711
21596,Pharmacy,DEP-Sj41,112,121,61,12 AM - 6 PM,yes,35389
65054,Orthopedics,DEP-HO23,4,360,13,7 AM - 6 PM,yes,79281
2974,Emergency,DEP-RI46,189,250,22,6 AM - 9 PM,yes,42431
17305,Laboratory,DEP-AC75,69,128,57,8 AM - 5 PM,yes,85989
96693,Pharmacy,DEP-me04,8,395,69,7 AM - 7 PM,yes,36511
2888,Laboratory,DEP-Pv38,133,378,85,11 AM - 9 PM,yes,51595
53961,Dermatology,DEP-PP95,176,207,57,6 AM - 8 PM,yes,52081
42769,Cardiology,DEP-QS79,197,243,99,7 AM - 5 PM,no,43572
69489,Pediatrics,DEP-Dt87,51,96,3,9 AM - 4 PM,yes,77779
74350,Surgery,DEP-kY24,49,398,86,6 AM - 5 PM,yes,7724
34079,Laboratory,DEP-xs37,42,420,22,6 AM - 7 PM,yes,90308
6202,Surgery,DEP-sD25,82,337,81,7 AM - 8 PM,yes,64058
21805,Emergency,DEP-TI92,101,269,16,7 AM - 5 PM,yes,72719
37387,Surgery,DEP-TS22,82,138,2,9 AM - 9 PM,no,49241
87340,Cardiology,DEP-ph22,99,158,59,7 AM - 4 PM,no,5119
5393,Laboratory,DEP-iC59,159,238,6,6 AM - 5 PM,no,52350
34132,Radiology,DEP-nJ52,196,356,64,6 AM - 9 PM,yes,80622
92685,Radiology,DEP-wj05,24,357,42,11 AM - 9 PM,no,93647
48878,Laboratory,DEP-kI78,197,405,18,8 AM - 5 PM,no,94388
39526,Laboratory,DEP-zF10,123,84,43,6 AM - 8 PM,no,41640
19055,Dermatology,DEP-ja75,130,377,95,7 AM - 8 PM,yes,24598
96796,Pediatrics,DEP-vP88,5,365,98,6 AM - 6 PM,yes,61432
92464,Pharmacy,DEP-sW47,109,437,32,10 AM - 4 PM,yes,35989
75199,Orthopedics,DEP-UC29,95,305,38,7 AM - 5 PM,no,81854
44392,Pediatrics,DEP-ci17,164,69,31,11 AM - 8 PM,no,36698
88867,Pharmacy,DEP-tb81,84,118,36,8 AM - 9 PM,yes,43274
52642,Emergency,DEP-Cw93,106,381,37,12 AM - 4 PM,yes,22033
12121,Pharmacy,DEP-MP50,84,225,32,7 AM - 8 PM,yes,18786
25578,Laboratory,DEP-oY98,63,460,88,11 AM - 9 PM,yes,57630
36428,ICU,DEP-fI30,97,316,42,7 AM - 7 PM,yes,51543
58387,Neurology,DEP-zm18,125,85,25,6 AM - 9 PM,yes,69558
64286,Pediatrics,DEP-MG59,32,96,23,10 AM - 8 PM,yes,93237
7346,Pediatrics,DEP-jT56,129,90,55,11 AM - 7 PM,no,89832
56051,Orthopedics,DEP-xa56,184,151,32,9 AM - 5 PM,yes,45349
37309,Radiology,DEP-tC55,73,345,58,11 AM - 5 PM,no,1398
73535,Oncology,DEP-UC13,20,234,51,9 AM - 5 PM,no,48348
97193,Oncology,DEP-sk67,108,308,79,11 AM - 7 PM,yes,84105
95420,Oncology,DEP-iL66,5,440,49,9 AM - 10 PM,yes,94113
11282,Radiology,DEP-tE23,152,325,20,10 AM - 9 PM,yes,84875
68852,Radiology,DEP-LW51,97,287,40,9 AM - 6 PM,no,20079
49253,Emergency,DEP-AO10,155,296,10,8 AM - 5 PM,no,7346
