equipment_name,department_id
Ventilator,87852
Dialysis Machine,37963
MRI Scanner,91373
Patient Monitor,26230
Infusion Pump,64417
Dialysis Machine,76229
Ultrasound,27889
Defibrillator,97550
CT Scanner,49060
Patient Monitor,98850
Anesthesia Machine,42868
Ultrasound,37405
ECG Monitor,85381
MRI Scanner,14770
Infusion Pump,97362
ECG Monitor,96430
Ventilator,47308
CT Scanner,30121
Infusion Pump,3121
CT Scanner,43769
Ultrasound,94367
Ultrasound,98809
Patient Monitor,78215
Surgical Light,14058
Patient Monitor,35944
Ventilator,95518
Patient Monitor,48241
Surgical Light,48866
Anesthesia Machine,2935
Defibrillator,18591
X-Ray Machine,15771
Surgical Light,14756
X-Ray Machine,91084
Ultrasound,92127
Ultrasound,90675
MRI Scanner,88869
Surgical Light,56687
Ventilator,75597
Dialysis Machine,93048
ECG Monitor,35033
Surgical Light,90397
Dialysis Machine,73821
X-Ray Machine,30345
Ventilator,78387
Patient Monitor,21482
ECG Monitor,70879
ECG Monitor,45454
Surgical Light,48773
ECG Monitor,19350
Dialysis Machine,56585
Anesthesia Machine,43621
CT Scanner,70675
X-Ray Machine,81928
Defibrillator,82928
MRI Scanner,26976
ECG Monitor,65717
Anesthesia Machine,75427
X-Ray Machine,21587
Patient Monitor,42662
X-Ray Machine,86100
Ultrasound,98281
X-Ray Machine,84397
Patient Monitor,24684
Ventilator,64907
Ultrasound,99064
Anesthesia Machine,83656
Defibrillator,4076
Infusion Pump,89192
X-Ray Machine,15591
Surgical Light,1385
Anesthesia Machine,49140
ECG Monitor,77291
Anesthesia Machine,89013
Defibrillator,46071
Defibrillator,50299
Infusion Pump,81295
CT Scanner,5068
Anesthesia Machine,71268
CT Scanner,93796
Defibrillator,44221
Dialysis Machine,42319
Patient Monitor,59139
ECG Monitor,1349
Patient Monitor,3700
Ventilator,23754
Infusion Pump,50879
Infusion Pump,15423
Ventilator,21331
Surgical Light,55932
MRI Scanner,63195
Patient Monitor,97587
CT Scanner,23943
Patient Monitor,64664
Infusion Pump,15216
Anesthesia Machine,97039
Anesthesia Machine,65030
Patient Monitor,68835
Ventilator,62083
CT Scanner,92018
Dialysis Machine,34442
Defibrillator,31880
Ultrasound,11321
Defibrillator,58471
Ultrasound,62636
Infusion Pump,15184
ECG Monitor,19318
Ventilator,51211
ECG Monitor,1594
Ventilator,76752
Dialysis Machine,17964
Surgical Light,27991
X-Ray Machine,28065
Surgical Light,83020
Infusion Pump,16640
Ventilator,62611
Anesthesia Machine,32383
MRI Scanner,53266
MRI Scanner,51724
CT Scanner,48979
Anesthesia Machine,98121
Infusion Pump,66787
MRI Scanner,68322
CT Scanner,56720
X-Ray Machine,73621
Infusion Pump,5236
Infusion Pump,60883
MRI Scanner,42872
Defibrillator,50606
Ultrasound,78556
Patient Monitor,11925
X-Ray Machine,80788
Anesthesia Machine,35553
ECG Monitor,41032
X-Ray Machine,45680
ECG Monitor,88617
CT Scanner,55554
Anesthesia Machine,90221
Ventilator,47380
ECG Monitor,60645
CT Scanner,94973
Ventilator,83026
Anesthesia Machine,65136
Anesthesia Machine,93984
X-Ray Machine,44747
MRI Scanner,33100
Defibrillator,33398
Anesthesia Machine,36318
ECG Monitor,34825
Patient Monitor,78023
Patient Monitor,41044
Ultrasound,47360
Defibrillator,14085
Anesthesia Machine,12568
CT Scanner,74261
Patient Monitor,81836
CT Scanner,30210
MRI Scanner,98530
Ultrasound,19884
Infusion Pump,99922
CT Scanner,71003
X-Ray Machine,74873
Surgical Light,16326
Ultrasound,31722
Dialysis Machine,28880
Anesthesia Machine,87970
Infusion Pump,50685
MRI Scanner,10747
MRI Scanner,96883
Patient Monitor,3018
Ventilator,64424
CT Scanner,2715
Defibrillator,57958
Patient Monitor,92203
X-Ray Machine,49501
Infusion Pump,41184
CT Scanner,93707
Ultrasound,61566
Defibrillator,91433
CT Scanner,2867
Patient Monitor,49934
CT Scanner,58369
CT Scanner,45643
Ventilator,62721
Ventilator,84542
ECG Monitor,25652
X-Ray Machine,99707
Defibrillator,12108
X-Ray Machine,10388
Anesthesia Machine,38424
Anesthesia Machine,30027
X-Ray Machine,8752
CT Scanner,75053
Dialysis Machine,55478
Surgical Light,25609
MRI Scanner,13305
Surgical Light,60625
Anesthesia Machine,20017
X-Ray Machine,1146
Infusion Pump,67272
Ventilator,51616
Patient Monitor,20435
Ultrasound,75217
Anesthesia Machine,22956
Patient Monitor,79431
X-Ray Machine,75
Defibrillator,64219
Surgical Light,52939
Anesthesia Machine,46391
Infusion Pump,53110
Ultrasound,65949
CT Scanner,27117
CT Scanner,15143
X-Ray Machine,39258
CT Scanner,26044
Surgical Light,83683
Patient Monitor,99451
Defibrillator,18653
Ventilator,63802
Defibrillator,48702
Ventilator,6730
X-Ray Machine,38721
Ultrasound,50666
ECG Monitor,46500
Anesthesia Machine,62843
CT Scanner,40677
Ultrasound,19128
Dialysis Machine,66782
Surgical Light,58767
Surgical Light,60331
Patient Monitor,48230
Surgical Light,57461
ECG Monitor,4739
Patient Monitor,20097
MRI Scanner,57653
Anesthesia Machine,25733
ECG Monitor,51694
Ultrasound,1587
Dialysis Machine,25383
Surgical Light,74473
Dialysis Machine,21416
Ultrasound,8662
Patient Monitor,64681
Defibrillator,44923
ECG Monitor,75634
Anesthesia Machine,82775
MRI Scanner,89385
Ultrasound,77837
Infusion Pump,63359
Defibrillator,65388
CT Scanner,33769
Ultrasound,28698
Infusion Pump,91407
Anesthesia Machine,97324
Surgical Light,39201
CT Scanner,86885
Dialysis Machine,53205
MRI Scanner,4010
Ventilator,30891
Ventilator,28053
X-Ray Machine,31881
Defibrillator,78378
Surgical Light,13193
Defibrillator,1112
Ventilator,12099
Dialysis Machine,23274
Anesthesia Machine,88963
X-Ray Machine,21655
Infusion Pump,76397
CT Scanner,25198
MRI Scanner,35039
Surgical Light,9395
CT Scanner,60599
MRI Scanner,91742
ECG Monitor,29332
Ultrasound,87164
MRI Scanner,47022
MRI Scanner,92491
Defibrillator,40543
Dialysis Machine,19493
ECG Monitor,77028
Anesthesia Machine,16529
Patient Monitor,43611
Dialysis Machine,63123
Defibrillator,87591
Defibrillator,27495
Patient Monitor,51222
Defibrillator,33053
CT Scanner,86288
Anesthesia Machine,42848
Dialysis Machine,91731
Dialysis Machine,32846
Surgical Light,19420
X-Ray Machine,79157
ECG Monitor,23660
CT Scanner,82776
ECG Monitor,48892
CT Scanner,65677
Dialysis Machine,89175
Ultrasound,69302
X-Ray Machine,57008
Dialysis Machine,71712
Ventilator,5834
Defibrillator,60757
Surgical Light,77449
Anesthesia Machine,85466
Anesthesia Machine,33310
Anesthesia Machine,30044
Anesthesia Machine,52032
CT Scanner,35865
ECG Monitor,65765
Patient Monitor,65095
Defibrillator,72398
Patient Monitor,73499
Ultrasound,26248
MRI Scanner,84783
Ultrasound,17023
CT Scanner,88055
Defibrillator,26750
CT Scanner,37850
Infusion Pump,83757
Surgical Light,436
Surgical Light,99411
MRI Scanner,59151
ECG Monitor,70070
Anesthesia Machine,87555
Patient Monitor,46695
Anesthesia Machine,24811
Patient Monitor,81309
X-Ray Machine,44839
CT Scanner,25450
MRI Scanner,51023
Patient Monitor,52751
X-Ray Machine,83556
Patient Monitor,8768
MRI Scanner,60011
X-Ray Machine,26098
Infusion Pump,487
Ventilator,48829
Dialysis Machine,41309
Dialysis Machine,77941
Patient Monitor,77710
ECG Monitor,72299
X-Ray Machine,4257
Ventilator,55789
X-Ray Machine,39348
Patient Monitor,36787
ECG Monitor,47682
Patient Monitor,39298
CT Scanner,42959
MRI Scanner,79024
Ventilator,12472
Defibrillator,23936
ECG Monitor,10333
Dialysis Machine,99697
CT Scanner,93429
ECG Monitor,38955
Patient Monitor,98605
Surgical Light,86231
Anesthesia Machine,17942
CT Scanner,14002
Infusion Pump,47333
Infusion Pump,20815
Dialysis Machine,10749
Ventilator,74581
MRI Scanner,92820
Infusion Pump,66805
Surgical Light,68547
X-Ray Machine,24582
Ventilator,56324
X-Ray Machine,25227
ECG Monitor,53021
CT Scanner,32640
Surgical Light,33423
Anesthesia Machine,53155
Patient Monitor,90610
CT Scanner,76048
Ultrasound,5269
Patient Monitor,95846
Dialysis Machine,36247
MRI Scanner,27551
MRI Scanner,44742
MRI Scanner,94937
Ultrasound,49640
MRI Scanner,26417
Infusion Pump,24641
Ventilator,57337
Defibrillator,60762
X-Ray Machine,98084
X-Ray Machine,54185
MRI Scanner,36612
Dialysis Machine,62027
Patient Monitor,45592
Patient Monitor,90234
Anesthesia Machine,21031
Defibrillator,2247
Ultrasound,72318
Ventilator,94534
Ultrasound,12954
Defibrillator,97832
Patient Monitor,14040
Ventilator,32020
ECG Monitor,69457
CT Scanner,19542
Surgical Light,72597
Ventilator,63048
CT Scanner,40152
Dialysis Machine,35643
Anesthesia Machine,78849
MRI Scanner,49797
X-Ray Machine,42561
Ultrasound,99474
Dialysis Machine,29829
MRI Scanner,9996
Defibrillator,53835
CT Scanner,70120
Infusion Pump,57839
ECG Monitor,28635
ECG Monitor,1533
Ventilator,84281
CT Scanner,44671
Dialysis Machine,32809
Infusion Pump,99734
MRI Scanner,36317
Ventilator,91208
Ultrasound,53976
ECG Monitor,76399
Surgical Light,55981
ECG Monitor,72913
Patient Monitor,82209
Surgical Light,25237
Ultrasound,5925
Infusion Pump,17383
Ventilator,58912
Surgical Light,15450
Infusion Pump,99757
Ultrasound,20849
Patient Monitor,49091
Dialysis Machine,55096
Ultrasound,27759
X-Ray Machine,56966
MRI Scanner,68191
Defibrillator,43260
MRI Scanner,86575
Ultrasound,22562
Dialysis Machine,34108
Ventilator,2625
Anesthesia Machine,70182
Patient Monitor,91031
MRI Scanner,91785
Ventilator,51721
MRI Scanner,23565
Anesthesia Machine,31520
Defibrillator,9721
Patient Monitor,44448
Patient Monitor,34228
ECG Monitor,5769
CT Scanner,28902
Ultrasound,57979
Dialysis Machine,71660
Ultrasound,89304
Defibrillator,1511
Infusion Pump,3977
MRI Scanner,97281
X-Ray Machine,24958
Patient Monitor,70651
ECG Monitor,98103
CT Scanner,46312
MRI Scanner,66062
Ultrasound,11146
Dialysis Machine,75547
Defibrillator,68448
Patient Monitor,37876
Ventilator,41171
Infusion Pump,56975
Patient Monitor,6403
CT Scanner,45265
Surgical Light,67618
CT Scanner,73793
Dialysis Machine,35312
X-Ray Machine,86681
Anesthesia Machine,75605
Defibrillator,5161
CT Scanner,31508
Surgical Light,60296
Surgical Light,81841
MRI Scanner,7957
Defibrillator,33136
Anesthesia Machine,96797
X-Ray Machine,33903
Ultrasound,32638
ECG Monitor,24600
ECG Monitor,31749
Ventilator,52439
Defibrillator,68383
Patient Monitor,20787
Patient Monitor,93977
Ventilator,69248
Ventilator,33010
Infusion Pump,38223
ECG Monitor,48977
Ultrasound,30025
CT Scanner,24504
Ultrasound,87643
X-Ray Machine,53895
Surgical Light,69514
CT Scanner,95784
X-Ray Machine,91410
CT Scanner,43457
X-Ray Machine,8064
Infusion Pump,83765
Infusion Pump,28329
Ventilator,33779
Defibrillator,51736
CT Scanner,11804
Dialysis Machine,61138
Ventilator,26033
Ultrasound,88969
Infusion Pump,53083
ECG Monitor,4555
Infusion Pump,99792
ECG Monitor,51031
CT Scanner,72423
CT Scanner,27355
X-Ray Machine,43855
Anesthesia Machine,78275
ECG Monitor,49452
Patient Monitor,65188
Patient Monitor,94998
Surgical Light,51348
MRI Scanner,17553
Ultrasound,9294
Ventilator,75370
X-Ray Machine,29601
CT Scanner,44951
Patient Monitor,53382
Ultrasound,28257
Ventilator,9633
Defibrillator,44262
Dialysis Machine,4781
MRI Scanner,53378
Anesthesia Machine,44235
ECG Monitor,57064
ECG Monitor,15271
X-Ray Machine,5525
MRI Scanner,47359
Defibrillator,99973
Infusion Pump,59720
Dialysis Machine,13100
Patient Monitor,46634
Dialysis Machine,24039
Ultrasound,82100
CT Scanner,84430
Infusion Pump,34574
CT Scanner,39846
X-Ray Machine,58645
CT Scanner,62506
MRI Scanner,6045
MRI Scanner,80544
Ultrasound,48570
X-Ray Machine,66505
Ultrasound,8498
Defibrillator,2067
Ventilator,21705
Anesthesia Machine,81759
Anesthesia Machine,49265
Anesthesia Machine,99548
CT Scanner,38738
Surgical Light,75927
Surgical Light,43300
ECG Monitor,65593
CT Scanner,25487
MRI Scanner,29232
CT Scanner,52980
Ultrasound,81555
Anesthesia Machine,52165
Infusion Pump,4000
X-Ray Machine,40567
CT Scanner,28887
Ventilator,31976
CT Scanner,99223
MRI Scanner,53408
Infusion Pump,79954
MRI Scanner,19299
X-Ray Machine,71368
Surgical Light,12254
Defibrillator,53336
Patient Monitor,63167
Defibrillator,19099
Infusion Pump,44151
MRI Scanner,35002
Defibrillator,77019
Anesthesia Machine,5316
Defibrillator,29325
X-Ray Machine,78694
Ventilator,15307
Ultrasound,10644
X-Ray Machine,6280
ECG Monitor,80224
ECG Monitor,79499
Infusion Pump,53449
X-Ray Machine,58106
MRI Scanner,48281
Surgical Light,64915
Surgical Light,51214
Surgical Light,18314
Ultrasound,78159
Anesthesia Machine,12067
ECG Monitor,21098
Infusion Pump,34543
Defibrillator,69931
Dialysis Machine,26563
Infusion Pump,41182
MRI Scanner,52600
CT Scanner,60850
ECG Monitor,13324
Defibrillator,49785
X-Ray Machine,31191
Defibrillator,64978
Ultrasound,15894
Anesthesia Machine,87539
Dialysis Machine,77667
Ultrasound,6263
Anesthesia Machine,5636
Dialysis Machine,6933
MRI Scanner,32784
Defibrillator,14192
Patient Monitor,65491
Ventilator,1836
Infusion Pump,70286
Dialysis Machine,34222
Infusion Pump,71581
Ventilator,90017
Surgical Light,55839
Dialysis Machine,67541
Ventilator,53533
Defibrillator,98339
ECG Monitor,92119
X-Ray Machine,56189
MRI Scanner,8007
Ventilator,67931
Surgical Light,295
Ultrasound,22405
MRI Scanner,42977
ECG Monitor,86449
MRI Scanner,70657
Infusion Pump,53075
Dialysis Machine,68529
Ventilator,42911
Surgical Light,77879
Ultrasound,89373
X-Ray Machine,79817
CT Scanner,2118
Ultrasound,4444
Anesthesia Machine,56773
Ultrasound,84983
ECG Monitor,96393
Dialysis Machine,8653
Patient Monitor,82059
MRI Scanner,98457
Ultrasound,23467
Surgical Light,51183
Defibrillator,86078
Ventilator,36031
X-Ray Machine,94294
X-Ray Machine,64549
Ultrasound,75313
Surgical Light,20173
Ventilator,25710
Patient Monitor,69748
Patient Monitor,84351
Ventilator,35301
Surgical Light,49930
MRI Scanner,16361
Patient Monitor,97841
Patient Monitor,23927
Ventilator,51651
Surgical Light,38556
Surgical Light,96909
X-Ray Machine,29123
Surgical Light,44588
Ultrasound,89714
Infusion Pump,44287
Dialysis Machine,21978
ECG Monitor,29052
X-Ray Machine,89972
Infusion Pump,13921
MRI Scanner,3363
CT Scanner,73227
MRI Scanner,99088
Ultrasound,996
Surgical Light,15725
Ultrasound,63074
MRI Scanner,26102
Dialysis Machine,35275
Infusion Pump,51711
MRI Scanner,59464
Ventilator,14053
Surgical Light,28110
Ultrasound,31214
X-Ray Machine,2104
Ventilator,84320
Patient Monitor,23242
X-Ray Machine,15992
Ventilator,7882
MRI Scanner,35609
MRI Scanner,69046
X-Ray Machine,17937
Surgical Light,56118
Patient Monitor,76489
X-Ray Machine,58953
CT Scanner,21966
Dialysis Machine,66874
Ventilator,44503
CT Scanner,41592
Ventilator,16894
Patient Monitor,90856
Anesthesia Machine,820
Defibrillator,40218
Surgical Light,30420
CT Scanner,15169
Ventilator,730
ECG Monitor,68391
Ventilator,23874
X-Ray Machine,68132
X-Ray Machine,81259
Patient Monitor,29109
Defibrillator,57811
Anesthesia Machine,834
Infusion Pump,92233
Anesthesia Machine,9121
Ventilator,92742
X-Ray Machine,24959
Patient Monitor,18771
Dialysis Machine,7731
Patient Monitor,32079
Surgical Light,26733
Ventilator,69797
Ultrasound,92558
Anesthesia Machine,45886
Surgical Light,47603
X-Ray Machine,20284
Defibrillator,81082
ECG Monitor,31600
Patient Monitor,23809
Patient Monitor,23009
ECG Monitor,25994
X-Ray Machine,76356
X-Ray Machine,22615
Patient Monitor,28062
MRI Scanner,55980
Patient Monitor,39740
Surgical Light,30992
Defibrillator,92074
Surgical Light,41969
MRI Scanner,16011
X-Ray Machine,64631
Surgical Light,37990
Ventilator,34214
Surgical Light,65289
Ultrasound,76318
Anesthesia Machine,22849
Surgical Light,43399
CT Scanner,69074
Infusion Pump,92788
X-Ray Machine,68019
Ventilator,88502
Patient Monitor,52052
CT Scanner,4935
Ultrasound,64087
Ventilator,66311
Ventilator,27601
X-Ray Machine,31037
Anesthesia Machine,98383
CT Scanner,39597
Patient Monitor,60321
Anesthesia Machine,95414
Anesthesia Machine,19557
Patient Monitor,76923
Ventilator,26062
Infusion Pump,67027
MRI Scanner,643
ECG Monitor,27579
Ultrasound,15095
Ultrasound,19782
Patient Monitor,15476
CT Scanner,86531
Ventilator,97782
ECG Monitor,52782
CT Scanner,15854
Patient Monitor,94764
MRI Scanner,32594
MRI Scanner,28061
Defibrillator,56550
Infusion Pump,1757
Patient Monitor,39513
Defibrillator,36968
X-Ray Machine,2976
Defibrillator,18430
Infusion Pump,42813
Defibrillator,25382
Ventilator,97270
Dialysis Machine,74562
Defibrillator,91037
CT Scanner,12736
Infusion Pump,36105
Surgical Light,70731
Anesthesia Machine,17083
Anesthesia Machine,97340
Ultrasound,7053
X-Ray Machine,21227
Infusion Pump,7904
CT Scanner,58079
MRI Scanner,29910
ECG Monitor,89712
MRI Scanner,37415
Ventilator,2209
ECG Monitor,73980
CT Scanner,81645
CT Scanner,88744
Ventilator,22607
X-Ray Machine,17938
Defibrillator,14491
X-Ray Machine,15533
Patient Monitor,3492
CT Scanner,58894
Dialysis Machine,21217
CT Scanner,1720
Ventilator,87843
Surgical Light,77692
Surgical Light,60746
Infusion Pump,53554
Patient Monitor,60548
MRI Scanner,37712
Defibrillator,39352
Anesthesia Machine,92283
X-Ray Machine,57028
Surgical Light,46574
Defibrillator,33260
X-Ray Machine,73565
MRI Scanner,26262
CT Scanner,57603
Ventilator,19518
Ultrasound,68762
Ultrasound,2487
Defibrillator,54369
Patient Monitor,77242
Dialysis Machine,87364
Patient Monitor,2575
Patient Monitor,72356
Dialysis Machine,92734
ECG Monitor,32675
Anesthesia Machine,5543
ECG Monitor,4967
ECG Monitor,65130
Ultrasound,83739
CT Scanner,77374
MRI Scanner,79034
Defibrillator,13051
Surgical Light,6436
Dialysis Machine,32537
Infusion Pump,57264
X-Ray Machine,67552
MRI Scanner,74509
Ventilator,1921
MRI Scanner,86549
Defibrillator,6682
CT Scanner,13853
ECG Monitor,86606
Anesthesia Machine,10969
Anesthesia Machine,98425
Surgical Light,66120
Infusion Pump,10944
Ultrasound,66014
CT Scanner,4002
MRI Scanner,39860
Ultrasound,15760
X-Ray Machine,96658
Anesthesia Machine,48994
ECG Monitor,8089
CT Scanner,54891
Infusion Pump,12281
CT Scanner,39263
ECG Monitor,88387
Defibrillator,78630
Infusion Pump,60733
Infusion Pump,87108
Anesthesia Machine,46483
ECG Monitor,11591
CT Scanner,55987
Anesthesia Machine,32520
Dialysis Machine,90561
Defibrillator,94747
X-Ray Machine,60324
Ventilator,83885
Defibrillator,83840
Ventilator,71669
X-Ray Machine,3358
Infusion Pump,19882
MRI Scanner,73509
ECG Monitor,20946
Infusion Pump,82616
Infusion Pump,16391
ECG Monitor,29098
Ultrasound,91316
ECG Monitor,57135
Surgical Light,19836
MRI Scanner,8932
X-Ray Machine,39308
Patient Monitor,99180
Anesthesia Machine,78602
CT Scanner,14150
CT Scanner,53429
Anesthesia Machine,5739
Ventilator,12372
Dialysis Machine,2874
Defibrillator,39595
Surgical Light,12761
Ultrasound,25329
Dialysis Machine,74346
MRI Scanner,99038
Defibrillator,16616
Dialysis Machine,95615
Defibrillator,19065
Dialysis Machine,35503
Anesthesia Machine,29684
Infusion Pump,82128
Surgical Light,80801
Ultrasound,91603
Infusion Pump,72030
ECG Monitor,40940
CT Scanner,6461
Defibrillator,94683
Patient Monitor,62620
MRI Scanner,91064
Dialysis Machine,62191
Surgical Light,8109
Dialysis Machine,72776
Surgical Light,32578
Anesthesia Machine,75925
Surgical Light,7315
X-Ray Machine,3247
CT Scanner,17810
Infusion Pump,23452
X-Ray Machine,89444
X-Ray Machine,56536
Ultrasound,57121
Ultrasound,40729
X-Ray Machine,58077
MRI Scanner,59063
Defibrillator,66377
CT Scanner,31787
Anesthesia Machine,49972
Defibrillator,44106
Ultrasound,82919
Anesthesia Machine,30002
X-Ray Machine,55770
Surgical Light,19943
ECG Monitor,59234
Ventilator,62121
Patient Monitor,41419
CT Scanner,13586
CT Scanner,13096
Defibrillator,69914
Dialysis Machine,70366
Defibrillator,67668
Dialysis Machine,73246
Ventilator,75738
ECG Monitor,1785
Dialysis Machine,53549
Infusion Pump,55704
MRI Scanner,21577
Patient Monitor,29990
Surgical Light,45314
Surgical Light,6303
Dialysis Machine,22125
Defibrillator,40601
CT Scanner,91057
Defibrillator,47451
X-Ray Machine,56260
X-Ray Machine,37382
Surgical Light,25796
Surgical Light,20206
Surgical Light,80580
CT Scanner,59080
CT Scanner,31836
Surgical Light,4024
CT Scanner,89795
ECG Monitor,93613
Dialysis Machine,8817
