workload_hours_week,doctor_id,department_id
17,91871,89682
55,35159,53276
17,43134,85354
15,50186,90840
48,3599,35733
18,81625,50878
34,59306,40102
52,93406,74584
58,80505,42865
51,62287,85667
46,71577,1341
21,90256,76459
17,45516,49156
54,83002,86676
21,45058,19122
26,21120,73424
28,93220,29695
39,68606,92668
52,69889,88537
14,5106,64479
50,11408,65725
39,7661,43214
27,56793,42670
59,66103,48737
37,49713,88735
54,22848,8795
52,56430,62780
59,48557,34598
59,20667,61196
30,33493,33470
26,89893,33186
20,45515,11505
59,61530,59757
14,23900,32710
27,94509,12148
59,35669,86166
13,167,82227
34,65480,71739
34,3607,82039
31,16302,93005
13,91287,53838
26,296,90680
26,89630,26798
21,5049,5315
38,92943,19805
14,34109,45819
41,826,53271
22,97079,23617
49,14798,14819
35,52223,25393
21,1296,63436
51,25469,5262
41,60232,20072
16,95603,77027
19,35466,26367
44,78771,31353
59,73576,10837
37,72071,32625
23,35993,53901
49,16365,29053
51,93248,46635
16,3588,99986
38,90888,43484
55,36365,18198
26,44231,62006
16,92845,41167
12,10101,55871
14,67281,9305
14,94172,11968
46,90564,26556
56,76080,75281
26,85739,48572
59,75509,76383
38,95485,38902
11,94892,69207
41,65214,23152
19,12782,43821
51,11358,18701
50,8714,85517
10,67651,71352
12,77086,12914
52,60465,51295
34,61476,26618
27,63456,92886
19,59866,91823
54,48902,36937
31,29594,30577
35,47007,84772
46,48890,1405
10,68810,24108
42,87084,89123
55,98159,97628
59,58794,49035
41,30956,49622
40,29452,46478
37,14676,31031
35,68185,91939
56,26415,94517
59,45214,49600
60,6181,94040
14,23698,49255
44,1792,78926
24,53622,45925
10,85289,43784
34,3207,2812
54,26710,75569
59,14870,61469
40,32073,85531
17,65048,86722
46,20692,16865
44,89002,57161
32,41463,3458
31,34186,77022
53,97147,457
29,77543,6417
35,30436,90478
13,64140,45183
50,91063,64980
51,21545,60836
15,56311,13180
33,88763,84866
44,47350,3692
31,46423,41672
15,29321,73784
39,53428,4839
58,43988,31478
59,13843,95762
28,9725,5883
51,34766,55629
22,49412,68805
21,97107,70954
45,95174,14811
12,66322,58887
34,32544,31294
52,49957,88879
22,47968,70391
29,68984,77365
54,17833,18952
34,64886,8071
16,30986,16133
50,59760,14671
54,46074,76712
32,60056,31322
41,190,32154
15,29679,5191
50,81549,67580
38,43929,43178
57,78319,22500
22,56153,36276
18,91449,66083
12,46833,20662
22,14316,25816
11,24566,30245
56,85730,18015
47,93748,60304
25,41337,74404
41,61125,84432
34,69928,90796
14,15718,10338
60,71775,16454
44,73190,41846
51,39113,91182
29,25179,64874
41,42781,60218
44,37786,67576
38,45086,54749
11,72453,75578
12,68923,60373
31,83160,2172
13,31495,29862
31,20262,13913
60,82320,19124
56,40156,81557
12,40619,19694
35,24926,9306
17,24401,54481
23,94165,28066
51,95256,58759
52,65466,83120
43,59360,93931
39,86612,60038
53,78303,12125
44,79477,50377
19,30174,37202
57,32524,16179
47,67796,51037
24,74849,32762
14,21285,10926
12,7935,36201
57,45300,81818
19,39435,6499
41,62583,6746
51,65702,14202
11,80992,9772
40,47070,59
49,58084,13984
12,22925,50196
25,25940,57163
54,7933,44010
51,2907,88357
18,51002,95789
10,71308,78286
21,37622,99485
50,19471,84776
13,94849,62055
29,9187,23288
60,84326,11225
16,77914,13453
39,25651,79639
49,92322,14438
20,80613,28363
47,86361,52005
14,32689,15859
16,69617,20163
17,25612,4001
41,72438,6768
48,86061,91991
49,37508,67304
24,7330,81820
14,63033,71101
22,46936,78624
37,99572,59908
31,34370,40916
57,73850,25085
53,73101,3334
35,12195,67814
30,16451,47094
17,92560,30909
53,2044,1621
46,67859,33003
44,52150,10705
18,71032,41043
30,2888,70372
60,58675,58744
23,42015,17644
58,70118,86653
12,19130,92547
47,91689,6790
21,44555,5205
31,70135,38287
14,33080,91613
17,49891,90167
27,99714,18031
19,87951,45397
58,83132,69710
36,8614,63621
20,68048,41820
54,95744,13552
33,24113,75570
45,93194,87899
20,72058,55899
38,5266,5207
25,65243,46174
47,33478,80503
12,26705,9276
18,6762,77748
16,17776,41779
60,27816,94360
50,19157,85910
49,354,73215
34,87498,86326
59,5823,52363
20,61833,66134
11,44653,9265
41,28212,42644
15,3845,33712
10,40263,36425
10,78519,43622
21,36718,92796
15,20479,46008
55,43869,27285
51,91802,13041
47,39116,40451
28,35374,56215
36,83468,96224
54,53666,3989
60,80008,65093
59,73531,17604
40,4557,61095
54,38941,28374
18,37406,10509
23,22660,81538
19,88466,9254
50,35024,76197
27,46379,28502
43,36906,26980
38,36494,66043
36,49861,95945
25,73887,3506
21,7439,2452
49,58339,48788
54,3706,8876
12,83514,92592
48,79104,58686
21,50549,55398
55,93379,69855
41,46660,36903
49,33498,1408
15,76574,24603
50,18587,94927
60,37184,13693
29,2139,38565
32,65825,82445
36,52471,30724
10,46324,59665
45,28394,94470
25,43503,16764
22,14714,98962
17,95427,64110
43,18993,78631
16,75324,93757
49,79637,62406
33,49686,65549
58,26820,16881
44,26184,69865
42,75962,84308
24,8283,62462
39,23296,15323
59,71442,96896
50,82190,36772
52,14058,65356
23,40672,95409
27,79252,14017
13,29752,66846
22,38199,31250
17,36074,40064
60,55792,76484
19,30876,73864
53,58078,29871
40,70161,1105
41,73214,83215
21,44612,73259
20,5493,47060
52,89488,41891
12,12821,59005
13,51973,59773
51,15458,77046
33,25009,99914
28,97688,18328
23,97407,99103
37,60903,8919
26,31423,13847
31,35145,70440
49,53207,90971
58,51036,63370
39,30161,35837
12,46514,38318
16,87000,73787
57,76349,15070
13,83983,61105
44,16375,42768
21,76985,86456
20,61698,3820
60,58613,49310
11,49415,63292
41,86845,89039
42,66457,7477
17,79672,57974
14,40082,75158
25,97475,21082
56,60124,69126
38,21375,37802
47,28704,34640
47,82527,48130
30,34597,2827
36,30535,35495
22,81863,89473
57,78678,90285
53,37155,41314
30,42126,9573
24,14501,8711
59,47980,18023
17,97828,13429
30,96305,26725
24,78041,23138
16,90534,55552
25,49340,47911
57,27865,17837
36,50591,53655
22,33796,81418
34,72309,96280
24,51153,11176
14,1369,27479
40,22620,52622
47,77104,48332
41,79144,80221
13,22758,25100
37,43071,48554
19,89072,7335
23,67364,66582
49,81331,41438
39,34458,66647
21,9825,59121
34,50218,38625
33,45020,92241
18,11548,33175
39,36759,34674
56,42110,55985
22,87759,1141
50,38474,51140
32,17464,97218
27,31439,27248
22,53462,73724
31,35891,49786
18,74397,15896
12,97963,20599
54,91075,95831
46,62955,12134
13,88488,18525
27,32758,73880
18,93302,87612
17,5760,16302
39,30186,48723
39,91018,90773
36,35721,83181
20,83852,35053
58,89185,46856
31,98130,77533
24,13999,34414
28,48327,98101
48,30362,96081
20,26321,95045
60,5344,37735
60,22282,69348
50,28742,36681
49,38751,27350
20,61994,13416
46,12616,3984
45,4210,51044
24,32997,21413
15,93865,16091
36,77013,92713
43,83130,21225
41,3729,38266
23,57129,68929
47,23765,64273
40,71062,81913
39,69087,28445
27,87981,17457
10,16577,54818
56,54565,15688
37,40531,185
57,12023,8875
25,63820,32949
25,34833,50155
30,2815,46723
37,54890,46674
47,82224,73325
24,62570,29095
47,49706,62430
19,81170,58889
46,42564,62434
10,8835,40808
36,14481,20959
12,67269,91320
12,97860,71317
40,70946,61875
56,87281,85879
59,29899,68478
42,84128,42382
12,45036,17223
37,36798,81353
43,92147,15071
35,26568,81402
40,14785,1803
54,7460,56878
16,9804,60929
38,50750,6170
41,20962,55469
25,27108,63516
15,77251,44313
45,48168,98704
58,40373,57375
10,97552,81530
54,3056,23328
56,17712,70802
36,9318,17607
23,41326,85367
18,27991,42461
32,31998,13899
28,7093,75234
25,95168,98586
51,67706,57883
15,76644,54980
11,24673,47173
40,2753,81342
52,95980,84623
29,84449,56202
20,48399,81895
55,86375,80104
39,6747,6866
46,69421,27887
57,90513,46710
47,75603,32354
11,34552,57723
39,72100,82348
39,98879,8948
59,54601,76009
18,70618,18292
55,24678,65053
35,89440,63408
21,49519,636
60,68082,76936
33,45924,92489
50,23055,50903
39,45974,70733
55,3000,70476
50,70003,6052
10,14332,9591
50,85378,24778
14,86330,89083
34,46554,57827
54,32871,55861
31,44297,49457
43,97823,32443
12,81578,96109
28,97647,63989
37,16036,73376
58,22180,83483
27,92575,60087
54,54892,62653
49,54986,42602
44,39768,56240
46,57648,99655
60,60708,35920
23,35470,30653
60,27515,96208
53,52677,22691
15,37428,89921
49,97527,21106
31,70769,75529
57,19007,41162
13,32136,91576
42,88867,91231
53,10982,67037
33,52230,63304
13,34083,14478
17,494,38889
34,43751,30234
33,86444,89865
39,64672,52516
49,64737,48816
12,82432,32991
33,1726,46240
33,66466,96651
21,51807,40743
51,84463,64357
45,68468,81684
55,75775,17610
14,96420,18820
45,38820,18578
55,16088,90038
59,38832,54284
23,29214,61264
18,23042,89859
31,89075,62777
25,35268,26498
44,31039,11497
17,50900,71301
51,30251,2597
40,22971,66625
57,17483,32976
58,5179,68559
47,7174,91295
54,35931,51471
23,23810,25278
58,10212,45408
57,28480,9549
58,15778,85218
24,93484,86079
30,99641,55602
32,43073,26651
27,38443,97589
42,92584,8951
53,63637,89458
37,14159,80573
27,58441,56644
13,73378,40176
14,19089,77582
33,92476,70343
32,59717,47433
38,49641,25066
41,58284,79456
42,40725,85849
43,59053,7618
17,76455,16673
40,66790,59532
55,7961,47884
44,37868,35915
53,68140,94781
44,85521,19726
28,1723,55708
38,62097,78856
49,88762,20402
33,41106,50234
53,80144,70577
54,27441,78027
14,90123,35868
22,1278,69365
39,46721,6457
15,91605,99610
15,87619,24129
35,47875,74056
21,59339,34733
28,17219,26504
14,65658,73041
16,28776,92091
20,39869,62221
27,25852,44977
17,94349,57353
54,77472,29522
19,56893,13990
41,6338,51070
19,10333,89566
23,99189,75641
43,58069,60643
50,80684,84104
11,13298,83438
28,51548,20656
36,31931,80351
53,7297,58518
44,80714,74051
18,37143,5688
40,54468,14371
32,58633,31774
36,7313,87550
38,5914,11046
57,13083,23235
51,83560,88208
11,72643,51625
28,59219,38024
22,86668,73849
14,12909,20487
11,98013,19693
24,49527,65565
43,89208,66664
51,9853,87641
31,61549,28612
36,93503,28579
47,33446,5686
31,77943,18417
51,39485,62369
51,84581,48454
60,64370,21718
30,63347,55201
41,69834,37623
47,74534,87838
52,5624,8527
54,27906,96317
43,35118,40974
45,12805,8910
38,75158,95563
39,67500,50673
29,68522,42887
46,77317,83960
18,60090,41258
60,70965,96569
29,85459,18307
20,46211,24118
60,52671,34808
26,53898,83086
24,31765,17099
40,83148,5907
33,92472,56314
28,95280,81110
59,58566,63791
13,80864,18709
19,69567,47409
32,52609,79444
28,61658,48402
39,75648,87431
20,84458,73006
49,9307,56690
20,51028,7134
55,31795,86018
44,65143,90051
28,11318,52329
21,35629,90155
21,69107,638
55,82376,53539
54,40952,46659
52,30632,23693
60,52327,62485
19,61845,98406
20,35226,18710
25,88129,63942
17,48132,70817
12,76206,95375
30,77392,88076
46,6492,56416
18,75168,46325
38,99258,97471
26,98333,49601
33,95836,50608
21,10424,22204
23,85448,2491
45,40636,68175
55,76066,54668
12,12676,35792
52,62980,91147
30,10848,71362
32,88556,97150
19,17000,76757
33,96264,26671
38,62986,32466
44,28694,11935
20,73625,10063
44,34799,48111
29,26665,20091
17,77144,19910
11,1475,51770
35,19967,77810
41,41370,63574
59,51190,71993
19,9241,4582
39,26549,79219
30,18655,59834
19,67956,91421
10,93323,90473
57,87575,98131
44,36974,27861
42,38034,31255
31,64928,14907
51,53651,94212
55,88138,15108
28,24654,93786
40,83312,63259
28,38881,33359
58,12199,86086
46,36185,26490
52,1651,23425
19,6247,87302
46,8609,93085
56,28691,9971
38,54873,96472
31,64930,50381
54,74183,5627
17,30623,12940
56,72827,95098
40,90263,28194
12,94088,3482
18,66176,66261
53,30913,61378
45,47717,925
17,1254,24746
29,5840,22188
11,5039,2063
35,8290,75153
49,83019,44303
24,31064,1563
38,89837,68407
32,81834,44920
15,12309,41907
30,57296,41931
13,72218,64145
48,25178,65086
51,65256,79950
22,69398,73286
47,94866,35730
43,72565,30447
24,41895,11037
60,36891,59580
59,38660,18028
27,62496,15440
22,13782,47317
11,55142,55991
15,36169,9567
44,65042,3862
38,75431,41261
53,94847,83628
52,38024,94242
15,12635,51495
42,78840,57662
35,57053,53154
22,75331,33373
41,49839,79189
30,82566,71175
48,79838,68316
48,13553,13080
42,55027,65516
13,2324,9335
52,82409,73989
33,797,5113
35,27815,58962
19,98031,63330
55,68097,87225
37,59653,92270
33,90085,66165
34,77017,17823
33,57559,7775
10,12337,84453
28,95997,73928
32,23318,47285
32,54622,22465
29,91940,82394
38,90067,91754
45,30266,75409
15,68968,25617
23,24186,50347
56,14034,17736
38,6373,30476
57,2172,45456
36,21818,72492
38,45897,53118
28,35750,43711
20,77212,82676
56,66931,55591
37,3047,7746
56,7811,12041
36,7860,33479
18,7206,52579
47,79318,23848
48,14526,4214
15,74189,47588
19,8575,38075
23,61997,61235
29,25285,38407
40,63442,37856
43,35407,69661
31,9576,39355
14,58000,21157
47,60540,35797
58,22615,86589
34,45732,78149
15,61198,57793
10,50349,81496
36,41630,84560
50,13035,275
27,97687,15627
36,12553,69341
21,24721,90094
45,75212,73099
39,59488,25764
55,3057,12031
46,64561,62704
58,87285,97619
18,7538,54494
22,39164,97444
21,43407,3471
34,43814,31764
28,47628,19272
45,34514,91757
41,35158,55671
12,65324,45874
29,29404,21586
47,16294,215
29,69236,21634
41,98872,67035
45,46945,7874
57,63466,97980
39,10732,48749
24,22745,99989
11,93356,98625
60,56789,4249
10,57176,36472
19,58758,1814
26,45435,32334
29,29898,46394
50,55743,92357
50,68920,35816
40,55175,91426
17,7251,30097
51,62739,62634
52,25850,70076
28,68411,2079
36,59861,79330
21,41084,582
41,55588,30983
54,72554,17480
51,17326,82925
25,17487,55775
11,70117,46822
17,2919,63723
58,10398,11412
27,17623,16977
41,57182,49766
14,84480,3059
48,39242,7980
57,79714,82995
33,42140,31510
47,91157,84005
40,91916,77425
46,23127,54703
37,47965,63680
26,37666,95256
50,63084,22342
53,75011,38068
40,20620,83915
54,71231,42548
17,37570,98502
33,35663,89869
42,93057,81811
56,11559,76651
46,18483,7893
11,63160,4986
26,44636,34370
20,24038,10767
47,30451,73955
13,78899,71218
19,99690,88567
30,73671,32460
39,6031,54687
54,62395,56935
18,47985,66993
32,12270,32252
20,47282,9037
13,70625,65015
27,88094,23535
33,7255,86377
36,82601,93309
50,82736,50409
32,35840,88784
13,55548,38256
28,30940,39500
28,43295,56345
43,9386,82635
50,94152,61764
14,18647,20754
42,78970,54460
22,77159,60788
59,23095,59787
50,45813,39163
21,84670,32793
58,26764,91201
16,90394,96872
48,25676,50045
58,55064,26925
20,4577,95890
44,11383,24719
30,51834,97675
30,99906,41274
53,30541,18776
29,16787,18168
27,16527,36889
53,82505,97825
54,2161,57275
54,77980,73726
33,12925,59397
16,16870,22841
44,74525,74289
47,37995,21984
32,91332,47346
19,26419,60567
10,12810,23689
18,12208,73313
43,25149,94152
28,2463,10820
33,54552,8810
59,26373,86089
41,27874,42130
36,1068,3954
31,55171,39735
20,19435,70561
16,97900,1223
23,54391,63972
19,63196,39486
42,60013,80748
24,4345,99453
22,17624,65995
60,90986,40578
45,25696,4253
49,76227,55490
54,37549,12811
43,52197,63874
44,50262,89814
55,86191,63102
45,15590,37824
54,13352,26374
58,88139,64210
17,18561,89136
36,39597,66596
39,47615,61354
14,95419,88780
17,31208,73358
18,73784,31393
11,53990,53389
40,87149,41102
32,82127,28715
29,55971,24625
54,90541,9783
33,48182,79559
18,91525,10685
38,93576,40880
48,87558,72541
43,67071,98784
58,10136,25978
31,98010,7661
21,62294,34061
55,6223,23649
29,63676,55306
11,47235,15794
57,48561,76861
17,73028,26712
24,97757,65851
18,92541,85404
54,55291,45337
19,62448,19648
54,47621,24715
24,64591,84039
29,53325,51326
18,27126,79689
23,25375,244
18,748,28454
15,65286,28573
37,5682,22821
54,79461,27134
58,77559,30050
60,80377,72979
17,24475,70784
14,44082,94355
11,94250,54143
59,56867,26197
40,93000,21440
58,32161,79022
37,70004,55561
12,36354,85318
22,54501,66469
16,42972,42777
12,63795,1333
60,90559,80099
52,51499,78802
42,76611,28666
47,79785,14110
13,14832,96946
40,55237,90264
17,86871,76290
26,53965,95889
12,17758,65709
14,19941,8789
29,68349,37229
52,35927,79119
10,89884,94794
58,17963,22183
16,79964,65097
60,94551,32255
17,39507,57732
48,20985,21826
23,71317,85919
47,40776,87347
22,63325,73649
21,81770,24865
52,2267,51784
32,32046,57269
11,87106,96573
15,26459,48169
19,36845,97624
57,73593,73966
27,82129,50282
47,49467,37326
32,60860,4022
32,82038,42884
20,72948,64582
42,7327,93
59,57075,93317
56,58325,8741
49,82236,80976
25,36570,28814
42,31648,84786
46,76256,32796
14,53884,55119
16,75174,13191
47,57234,86422
58,63246,25400
10,41096,4452
43,91783,26375
23,45158,32932
55,90970,35461
22,3975,64900
28,23820,67827
20,12704,7619
58,7427,17904
44,88112,16748
10,86166,66635
56,54702,67591
16,51242,38519
23,43413,61190
42,70889,88017
55,39695,68033
40,8722,57806
33,58122,37100
54,68601,30405
47,53142,36214
21,32965,69616
38,37034,8871
53,43381,26362
16,35963,86546
21,94505,93025
32,41020,11349
34,39122,46317
37,57913,75736
23,66768,37052
42,93812,81454
24,38812,89553
36,39128,71072
17,61878,4754
58,60530,75659
30,84926,40598
17,7282,61654
39,69855,37587
17,47878,66916
43,47947,90515
18,53446,89664
41,70310,98580
58,86704,578
33,67817,73300
55,17470,29158
28,81796,66762
45,33301,58861
56,47047,77714
12,10855,17665
15,32756,69555
30,84173,35365
41,10755,98618
17,92290,27422
34,57452,77939
28,8403,61885
39,64616,98389
48,59249,36936
57,58216,47643
29,14320,59324
53,33935,94263
38,36666,67922
24,53443,94411
45,13944,92693
36,48104,99863
28,72714,56725
37,28166,71230
22,75779,56075
14,95492,85066
40,94875,69737
53,46058,66060
33,82318,7934
21,21230,56141
10,34355,97852
53,35089,31594
41,53227,32009
53,93548,36555
16,32891,10109
35,5814,69529
38,15422,71292
43,9982,35303
52,44396,14431
53,19287,93750
15,82791,96447
17,63142,23575
19,67721,89722
35,63349,61549
35,8541,24303
54,40041,24800
47,37605,94883
16,99068,93418
57,64470,91384
20,23942,31542
14,93828,65771
33,10386,36464
22,92855,41719
31,81088,34246
22,71192,52735
48,92386,66202
35,19926,87521
17,89127,58559
24,93601,58068
37,50730,76574
56,70758,19367
41,30343,22625
27,4139,50585
58,19740,50672
55,17658,27643
59,23308,57588
47,92803,85336
47,17252,51502
27,33330,31992
58,35777,5489
60,38041,51659
51,89453,30882
35,14323,6435
32,26468,65484
40,39707,11836
52,79735,92715
48,43154,8003
35,7441,49197
41,93138,68702
42,53870,9485
27,50084,43422
19,33803,21343
59,54972,13643
39,61180,55966
16,50559,54338
17,80828,38822
26,86976,13618
41,76865,43974
41,16798,13887
24,91016,9514
50,66739,64435
18,53777,28947
11,95919,7337
16,86651,68790
57,64943,97325
13,26561,84179
14,6559,80811
41,29746,31966
53,63932,3988
11,27344,33106
21,76328,26109
34,17946,59648
48,56554,96409
53,7993,72404
30,18458,75889
19,81870,23580
29,11974,85665
49,92759,89137
49,13395,51442
16,937,54664
58,48609,42940
14,70588,93382
52,13160,8304
58,39547,22120
43,20398,22070
59,8339,19917
41,40849,38756
60,33407,51509
39,9699,77577
22,13833,99289
28,66617,29460
52,74995,33378
41,91285,85899
41,96303,6135
42,11378,43607
26,5465,64956
44,21204,41281
31,20386,61161
44,66015,80516
44,76632,33705
11,61988,74448
58,8274,63494
12,37559,93064
37,65960,89076
17,12869,62765
34,35848,53065
38,98751,28720
30,18990,38297
34,13264,875
38,99581,25291
39,86802,65676
12,42710,622
